State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
NEW JERSEY,HUDSON,2017-8,"YOUNG, JR.",SUAREZ,CONSPIRACY,"WC,TX",D,42828.0,20.0,1.0,50.0,INSTALLED AND USED,49.0,41.0,57,"2,046",93,212885.0,10331.0,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-9,"YOUNG, JR.",SUAREZ,CONSPIRACY,"WC,TX",D,42850.0,20.0,1.0,30.0,INSTALLED AND USED,47.0,211.0,206,"9,961",144,212885.0,10331.0,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-10,"YOUNG, JR.",SUAREZ,CONSPIRACY,"WC,TX",D,42830.0,20.0,1.0,50.0,INSTALLED AND USED,47.0,211.0,206,"9,961",144,212885.0,10331.0,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-11,"YOUNG, JR.",SUAREZ,CONSPIRACY,"WC,TX",D,42830.0,20.0,1.0,50.0,INSTALLED AND USED,49.0,41.0,57,"2,046",93,212885.0,10331.0,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-12,"YOUNG, JR.",SUAREZ,CONSPIRACY,"WC,TX",D,42828.0,20.0,1.0,50.0,INSTALLED AND USED,55.0,298.0,357,"16,398",463,212885.0,10331.0,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-13,"YOUNG, JR.",SUAREZ,CONSPIRACY,"WC,TX",D,42850.0,20.0,1.0,30.0,INSTALLED AND USED,28.0,268.0,246,"7,507",399,,,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-14,"YOUNG, JR.",SUAREZ,CONSPIRACY,"WC,TX",D,42822.0,20.0,2.0,80.0,INSTALLED AND USED,55.0,64.0,208,"3,567",635,212885.0,10331.0,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-15,"YOUNG, JR.",SUAREZ,CONSPIRACY,"WC,TX",D,42822.0,20.0,2.0,80.0,INSTALLED AND USED,55.0,298.0,357,"16,398",463,212885.0,10331.0,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-16,"YOUNG, JR.",SUAREZ,CONSPIRACY,"WC,TX",D,42822.0,20.0,2.0,80.0,INSTALLED AND USED,55.0,64.0,208,"3,567",635,212885.0,10331.0,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-17,"YOUNG, JR.",SUAREZ,NARCOTICS,"WC,TX",D,42902.0,20.0,0.0,20.0,INSTALLED AND USED,16.0,77.0,63,"1,234",70,82595.0,4195.0,6.0,,,,,,,
NEW JERSEY,HUDSON,2017-18,"YOUNG, JR.",SUAREZ,NARCOTICS,"WC,TX",D,42902.0,20.0,0.0,20.0,INSTALLED AND USED,16.0,528.0,82,"8,454",130,82595.0,4195.0,6.0,,,,,,,
NEW JERSEY,HUDSON,2017-19,"YOUNG, JR.",SUAREZ,NARCOTICS,"WC,TX",D,42900.0,20.0,0.0,20.0,INSTALLED AND USED,16.0,528.0,82,"8,454",130,82595.0,4195.0,6.0,,,,,,,
NEW JERSEY,HUDSON,2017-20,"YOUNG, JR.",SUAREZ,NARCOTICS,"WC,TX",D,42900.0,20.0,0.0,20.0,INSTALLED AND USED,28.0,268.0,246,"7,507",399,,,39.0,,,,,,,
NEW JERSEY,HUDSON,2017-21,YOUNG,SUAREZ,MURDER,"WC,TX",D,42776.0,20.0,0.0,20.0,INSTALLED AND USED,20.0,47.0,92,943,127,48453.0,1160.0,0.0,,,,,,,
NEW JERSEY,HUDSON,2017-22,YOUNG,SUAREZ,CONSPIRACY,"WC,TX",D,42822.0,20.0,2.0,80.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-1,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,OM,TX",D,42882.0,30.0,1.0,60.0,INSTALLED AND USED,30.0,90.0,52,"2,706","1,188",570000.0,21000.0,,,,,,,,
NEW JERSEY,MONMOUTH,2017-2,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,OM,TX",D,42902.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,37.0,19,528,133,570000.0,21000.0,,,,,,,,
NEW JERSEY,MONMOUTH,2017-3,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,OM,TX",D,42879.0,30.0,3.0,120.0,INSTALLED AND USED,14.0,37.0,19,528,133,570000.0,21000.0,,,,,,,,
NEW JERSEY,MONMOUTH,2017-4,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,TX",D,42916.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,82.0,93,"2,472","1,151",,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-5,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,OM,TX",D,42916.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,75.0,138,"4,435","1,704",,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-6,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,OM,TX",D,42879.0,30.0,3.0,120.0,INSTALLED AND USED,77.0,275.0,429,"21,180","1,202",570000.0,21000.0,,,,,,,,
NEW JERSEY,MONMOUTH,2017-7,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,OM,TX",D,42937.0,30.0,1.0,60.0,INSTALLED AND USED,48.0,342.0,44,"16,454",272,,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-8,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,OM",D,42879.0,30.0,3.0,120.0,INSTALLED AND USED,106.0,128.0,328,"13,655","2,508",570000.0,21000.0,34.0,,,,,,,
NEW JERSEY,MONMOUTH,2017-9,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,OM,TX",D,43066.0,30.0,0.0,30.0,INSTALLED AND USED,19.0,100.0,79,"1,912","1,360",92400.0,6000.0,15.0,,,,,,,
NEW JERSEY,MONMOUTH,2017-10,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,TX",D,42882.0,30.0,1.0,60.0,INSTALLED AND USED,,,,,,,,8.0,,,,,,,
NEW JERSEY,MONMOUTH,2017-11,BAUMAN,GRAMICCIONI,RACKETEERING,WC,D,42937.0,30.0,1.0,60.0,INSTALLED AND USED,,,,,,,,8.0,,,,,,,
NEW JERSEY,MONMOUTH,2017-12,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,TX",D,42902.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-13,BAUMAN,GRAMICCIONI,NARCOTICS,WC,D,43066.0,20.0,0.0,20.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-14,BAUMAN,GRAMICCIONI,RACKETEERING,WC,D,42879.0,30.0,3.0,120.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-15,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,TX",D,42937.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-16,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,TX",D,42920.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-17,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,TX",D,42879.0,30.0,3.0,120.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,MONMOUTH,2017-18,BAUMAN,GRAMICCIONI,RACKETEERING,"WC,TX",D,42916.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,MORRIS,2017-1,TAYLOR,KNAPP,DRUGS - ILLEGAL,"WC,TX",D,42783.0,20.0,1.0,30.0,INSTALLED AND USED,25.0,344.0,138,"8,600","1,710",273130.0,3130.0,18.0,,2.0,1.0,1.0,11.0,,
NEW JERSEY,MORRIS,2017-2,TAYLOR,KNAPP,DRUGS - ILLEGAL,"WC,TX",D,42783.0,20.0,1.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,New Criminal Courthouse,2017-1,"WARSHAW, JR.",ONOFRI,NARCOTICS,WC,D,42830.0,20.0,0.0,20.0,NEVER INSTALLED,,,,,,,,,,,,,,,
NEW JERSEY,OCEAN,2017-1,DANIELS,CORONATO,NARCOTICS,WC,D,43025.0,20.0,1.0,30.0,INSTALLED AND USED,30.0,85.0,,"2,551","1,070",245288.0,29418.0,0.0,,,,,,,
NEW JERSEY,OCEAN,2017-2,DANIELS,CORONATO,NARCOTICS,WC,D,43025.0,20.0,1.0,30.0,INSTALLED AND USED,30.0,97.0,,"2,915",677,245288.0,29418.0,0.0,,,,,,,
NEW JERSEY,OCEAN,2017-3,DANIELS,CORONATO,NARCOTICS,WC,D,43025.0,20.0,1.0,30.0,INSTALLED AND USED,30.0,205.0,,"6,171","1,001",245288.0,29418.0,0.0,,,,,,,
NEW JERSEY,OCEAN,2017-4,DANIELS,CORONATO,NARCOTICS,WC,D,43025.0,20.0,1.0,30.0,INSTALLED AND USED,30.0,357.0,,"10,728",551,245288.0,29418.0,0.0,,,,,,,
NEW JERSEY,OCEAN,2017-5,DANIELS,CORONATO,NARCOTICS,WC,D,43053.0,20.0,0.0,20.0,INSTALLED AND USED,20.0,108.0,,"2,177",108,245288.0,29418.0,0.0,,,,,,,
NEW JERSEY,OCEAN,2017-6,DANIELS,CORONATO,NARCOTICS,WC,D,43056.0,20.0,2.0,40.0,INSTALLED AND USED,40.0,73.0,,"2,957",729,245288.0,29418.0,0.0,,,,,,,
NEW JERSEY,OCEAN,2017-7,DANIELS,CORONATO,NARCOTICS,WC,D,43056.0,20.0,2.0,40.0,INSTALLED AND USED,40.0,289.0,,"11,599","1,404",245288.0,29418.0,0.0,,,,,,,
NEW JERSEY,OCEAN,2017-8,DANIELS,CORONATO,NARCOTICS,WC,D,43053.0,20.0,2.0,40.0,INSTALLED AND USED,40.0,179.0,,"7,179",602,245288.0,29418.0,0.0,,,,,,,
NEW JERSEY,PASSAIC,2017-1,DE LA CARRERA,VALDES,NARCOTICS,WC,D,43006.0,20.0,0.0,20.0,INSTALLED AND USED,10.0,0.0,1,2,0,127440.0,8480.0,6.0,,,,,,RELATED TO NO. 2017-2,
NEW JERSEY,PASSAIC,2017-2,DE LA CARRERA,VALDES,NARCOTICS,WC,D,43006.0,20.0,1.0,30.0,INSTALLED AND USED,29.0,52.0,125,"1,511",341,127440.0,8480.0,6.0,,,,,,,
NEW JERSEY,PASSAIC,2017-3,DE LA CARRERA,VALDES,NARCOTICS,WC,D,43006.0,20.0,1.0,30.0,INSTALLED AND USED,30.0,62.0,342,"1,872",34,,,,,,,,,,
NEW JERSEY,PASSAIC,2017-4,DE LA CARRERA,VALDES,NARCOTICS,WC,D,43006.0,20.0,2.0,40.0,INSTALLED AND USED,35.0,40.0,63,"1,429",443,124540.0,5580.0,8.0,,,,,,,
NEW JERSEY,PASSAIC,2017-5,DE LA CARRERA,VALDES,NARCOTICS,WC,D,43006.0,20.0,2.0,40.0,INSTALLED AND USED,40.0,19.0,62,768,426,121720.0,2760.0,6.0,,,,,,,
NEW JERSEY,PASSAIC,2017-6,DE LA CARRERA,VALDES,NARCOTICS,WC,D,43039.0,20.0,1.0,30.0,INSTALLED AND USED,30.0,6.0,80,193,110,127440.0,8480.0,11.0,,,,,,RELATED TO NO. 2017-2,
NEW JERSEY,SALEM,2017-1,TELSEY,WEBB-MCRAE,MURDER,WS,O,42886.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,3.0,17,358,19,,,0.0,,,,,0.0,,
NEW JERSEY,SALEM,2017-2,TELSEY,DALTON,TERRORISM,WO,O,42776.0,,1.0,0.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW JERSEY,SOMERSET,2017-1,CICCONE,DOLINGER,NARCOTICS,"WC,TX",D,42821.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,,,,,60000.0,10000.0,12.0,,,,,,,
NEW JERSEY,SOMERSET,2017-2,CICCONE,CHIRICHELLA,,"WC,TX",D,42856.0,20.0,0.0,20.0,INSTALLED AND USED,20.0,50.0,200,"1,000",500,60000.0,10000.0,20.0,,,,,3.0,,
NEW JERSEY,SOMERSET,2017-3,CICCONE,CAREY,NARCOTICS,"WC,TX",D,42857.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,,,,,60000.0,10000.0,12.0,,,,,,,
NEW JERSEY,SOMERSET,2017-4,CICCONE,CAREY,NARCOTICS,"WC,TX",D,42857.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,,,,,60000.0,10000.0,12.0,,,,,,,
NEW JERSEY,SOMERSET,2017-5,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,42871.0,20.0,0.0,20.0,INSTALLED AND USED,8.0,125.0,200,"1,000",500,60000.0,10000.0,20.0,,,,,3.0,RELATED TO NO. 2017-2,
NEW JERSEY,SOMERSET,2017-6,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,42878.0,20.0,0.0,20.0,INSTALLED AND USED,1.0,200.0,10,200,100,60000.0,10000.0,20.0,,,,,3.0,RELATED TO NO. 2017-2,
NEW JERSEY,SOMERSET,2017-7,CICCONE,CHIRICHELLA,,"WC,TX",D,42856.0,20.0,1.0,40.0,INSTALLED AND USED,24.0,83.0,200,"2,000","1,000",60000.0,10000.0,20.0,,,,,3.0,RELATED TO NO. 2017-2,
NEW JERSEY,SOMERSET,2017-8,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,42863.0,20.0,0.0,20.0,INSTALLED AND USED,16.0,62.0,200,"1,000",500,60000.0,10000.0,20.0,,,,,3.0,RELATED TO NO. 2017-2,
NEW JERSEY,SOMERSET,2017-9,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,42872.0,20.0,0.0,20.0,INSTALLED AND USED,7.0,142.0,200,"1,000",500,60000.0,10000.0,20.0,,,,,3.0,RELATED TO NO. 2017-2,
NEW JERSEY,SOMERSET,2017-10,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,42868.0,20.0,0.0,20.0,INSTALLED AND USED,11.0,90.0,200,"1,000",500,60000.0,10000.0,20.0,,,,,3.0,RELATED TO NO. 2017-2,
NEW JERSEY,SOMERSET,2017-11,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,43028.0,20.0,0.0,20.0,INSTALLED AND USED,11.0,25.0,50,279,200,60000.0,10000.0,25.0,,,,,,RELATED TO NO. 2017-12,
NEW JERSEY,SOMERSET,2017-12,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,43010.0,20.0,2.0,40.0,INSTALLED AND USED,29.0,219.0,100,"6,375","5,000",60000.0,10000.0,25.0,,,,,,,
NEW JERSEY,SOMERSET,2017-13,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,43010.0,20.0,2.0,40.0,INSTALLED AND USED,29.0,35.0,100,"1,023",800,60000.0,10000.0,25.0,,,,,,RELATED TO NO. 2017-12,
NEW JERSEY,SOMERSET,2017-14,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,43014.0,20.0,1.0,30.0,INSTALLED AND USED,24.0,87.0,100,"2,109","1,500",60000.0,10000.0,25.0,,,,,,RELATED TO NO. 2017-12,
NEW JERSEY,SOMERSET,2017-15,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,43031.0,20.0,0.0,20.0,INSTALLED AND USED,8.0,14.0,10,116,80,60000.0,10000.0,25.0,,,,,,RELATED TO NO. 2017-12,
NEW JERSEY,SOMERSET,2017-16,CICCONE,ROBERTSON,DRUGS - ILLEGAL,"WC,TX",D,43028.0,20.0,0.0,20.0,INSTALLED AND USED,11.0,7.0,10,84,40,60000.0,10000.0,25.0,,,,,,RELATED TO NO. 2017-12,
NEW YORK,ALBANY,2017-1,BRESLIN,KADANOFF,NARCOTICS,"WC,WO,TX",D,42675.0,30.0,6.0,210.0,INSTALLED AND USED,95.0,717.0,602,"68,173","9,513",653970.0,579570.0,,,,,,,,
NEW YORK,ALBANY,2017-2,BRESLIN,KADANOFF,DRUGS - ILLEGAL,"WC,TX",D,42999.0,30.0,1.0,60.0,INSTALLED AND USED,36.0,413.0,382,"14,880","2,500",52820.0,24020.0,,,,,,,,
NEW YORK,BRONX,2017-1,BARRETT,SCACCIA,NARCOTICS,"WC,TX",D,42453.0,30.0,11.0,360.0,INSTALLED AND USED,325.0,619.0,,"201,324","36,443",666305.0,250305.0,32.0,0.0,0.0,0.0,0.0,16.0,,
NEW YORK,BRONX,2017-2,BARRETT,GRAY,NARCOTICS,"WC,TX",D,42712.0,30.0,4.0,150.0,INSTALLED AND USED,117.0,403.0,,"47,229","8,801",168286.0,18526.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,BRONX,2017-3,BARRETT,HAINES,NARCOTICS,"WC,TX",D,42650.0,30.0,7.0,240.0,INSTALLED AND USED,205.0,251.0,,"51,515","6,495",793689.0,85129.0,15.0,0.0,0.0,0.0,0.0,11.0,,
NEW YORK,BRONX,2017-4,BARRETT,GRAY,NARCOTICS,"WC,TX",D,42856.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,46.0,,"1,078",231,30075.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,BRONX,2017-5,BARRETT,HALPERN,RACKETEERING,"WC,TX",D,42468.0,30.0,14.0,450.0,INSTALLED AND USED,421.0,361.0,,"152,185","33,013",1073429.0,265109.0,19.0,0.0,0.0,0.0,0.0,16.0,,
NEW YORK,BRONX,2017-6,GREENBERG,GRAY,NARCOTICS,"WC,TX",D,42908.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,84.0,,"2,547",150,39840.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,BRONX,2017-7,NEARY,COLLADO,NARCOTICS,"WC,TX",D,42857.0,30.0,6.0,210.0,INSTALLED AND USED,202.0,344.0,,"69,573","11,741",676774.0,74699.0,16.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,BRONX,2017-8,BARRETT,LEE,FORGERY,"WC,TX",D,43052.0,30.0,5.0,180.0,INSTALLED AND USED,30.0,97.0,,"2,931",125,66173.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,BRONX,2017-9,GREENBERG,LINEHAN,NARCOTICS,"WC,TX",D,42996.0,30.0,2.0,90.0,INSTALLED AND USED,88.0,428.0,,"37,727","2,572",233369.0,8089.0,2.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,BRONX,2017-10,GREENBERG,DIENER,NARCOTICS,"WC,TX",D,42677.0,30.0,15.0,480.0,INSTALLED AND USED,88.0,428.0,,"37,727","2,572",1281148.0,74508.0,21.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,BRONX,2017-11,NEARY,D'ANGELO,NARCOTICS,"WC,TX","D,O",42878.0,30.0,7.0,240.0,INSTALLED AND USED,213.0,543.0,973,"115,836","16,318",254027.0,54872.0,1.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,JEFFERSON,2017-1,SCHWERZMANN,MILLS,MURDER,"WC,TX",D,42906.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,41.0,,"2,510",97,,,6.0,,,,,,,
NEW YORK,KINGS,2015-64,CHUN,BLANK,GAMBLING,"WC,TX",D,41965.0,29.0,1.0,58.0,INSTALLED AND USED,58.0,,,,,153060.0,4000.0,,,,,,,,RELATED TO NO. 2016-60
NEW YORK,KINGS,2015-65,CHUNG,BLANK,GAMBLING,"WC,TX",D,42054.0,29.0,5.0,173.0,INSTALLED AND USED,86.0,,,,,227020.0,6000.0,,,,,,,,RELATED TO NO. 2016-60
NEW YORK,KINGS,2015-66,CHUN,BLANK,GAMBLING,"WC,WS",D,42082.0,29.0,0.0,29.0,INSTALLED AND USED,29.0,,,,,76530.0,2000.0,,,,,,,,RELATED TO NO. 2016-60
NEW YORK,KINGS,2015-67,CHUNG,BLANK,GAMBLING,"WC,TX",D,42026.0,28.0,2.0,86.0,INSTALLED AND USED,86.0,,,,,227020.0,6000.0,,,,,,,,RELATED TO NO. 2016-60
NEW YORK,KINGS,2015-68,CHUN,BLANK,GAMBLING,,-99,42002.0,,0.0,0.0,INSTALLED AND USED,58.0,,,,,153060.0,4000.0,,,,,,,,RELATED TO NO. 2016-60
NEW YORK,KINGS,2015-69,CHUN,BLANK,GAMBLING,,-99,42002.0,,0.0,0.0,INSTALLED AND USED,173.0,,,,,456610.0,12000.0,,,,,,,,RELATED TO NO. 2016-60
NEW YORK,KINGS,2015-70,CHUN,BLANK,GAMBLING,,-99,42063.0,,0.0,0.0,INSTALLED AND USED,173.0,,,,,456610.0,12000.0,,,,,,,,RELATED TO NO. 2016-60
NEW YORK,KINGS,2015-102,CHUN,BLANK,GAMBLING,"WC,TX",D,41965.0,29.0,1.0,58.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,KINGS,2016-60,CHUN,BLANK,GAMBLING,WC,D,41936.0,28.0,12.0,363.0,INSTALLED AND USED,363.0,,,,,956910.0,24000.0,21.0,0.0,0.0,0.0,4.0,10.0,,
NEW YORK,KINGS,2016-61,CHUN,BLANK,GAMBLING,WC,D,41936.0,28.0,12.0,363.0,INSTALLED AND USED,30.0,127.0,116,"3,832","1,874",35185.0,625.0,4.0,,,,,,,
NEW YORK,KINGS,2016-62,HARRINGTON,GIBSON,LARCENY,WC,D,42600.0,28.0,1.0,56.0,INSTALLED AND USED,56.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2016-63,HARRINGTON,GIBSON,LARCENY,WC,D,42600.0,28.0,1.0,56.0,INSTALLED AND USED,56.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2016-64,HARRINGTON,GIBSON,LARCENY,WC,D,42600.0,28.0,3.0,105.0,INSTALLED AND USED,105.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2016-65,HARRINGTON,GIBSON,,WC,D,42572.0,29.0,5.0,162.0,INSTALLED AND USED,162.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2016-66,HARRINGTON,GIBSON,,WC,D,42705.0,28.0,0.0,28.0,INSTALLED AND USED,28.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2016-67,HARRINGTON,GIBSON,LARCENY,WC,D,42648.0,30.0,2.0,86.0,INSTALLED AND USED,86.0,,,,,1493652.0,148000.0,20.0,,,,,,,
NEW YORK,KINGS,2017-16,HARRINGTON,GIBSON,LARCENY,WC,D,42705.0,28.0,1.0,56.0,INSTALLED AND USED,56.0,,,,,1493652.0,148000.0,20.0,,,,,,,
NEW YORK,KINGS,2017-17,HARRINGTON,GIBSON,,WC,D,42761.0,28.0,0.0,28.0,INSTALLED AND USED,28.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-18,FIRETOG,BASSO,DRUGS - ILLEGAL,"WC,TX,EO",D,42788.0,29.0,0.0,29.0,INSTALLED AND USED,29.0,,,,,547140.0,28000.0,21.0,,,,1.0,9.0,,
NEW YORK,KINGS,2017-19,HARRINGTON,GIBSON,LARCENY,WS,B,42761.0,28.0,1.0,56.0,INSTALLED AND USED,56.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-20,JEONG,BASSO,DRUGS - ILLEGAL,"WC,TX,EO",D,42790.0,28.0,1.0,56.0,INSTALLED AND USED,56.0,,,,,547140.0,28000.0,21.0,,,,1.0,9.0,,
NEW YORK,KINGS,2017-21,HARRINGTON,GIBSON,LARCENY,WS,B,42761.0,28.0,3.0,112.0,INSTALLED AND USED,112.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-22,HARRINGTON,GIBSON,LARCENY,WC,D,42789.0,28.0,2.0,84.0,INSTALLED AND USED,84.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-23,FIRETOG,BASSO,DRUGS - ILLEGAL,"WC,TX,EO",D,42758.0,30.0,3.0,115.0,INSTALLED AND USED,115.0,,,,,547140.0,28000.0,21.0,,,,1.0,9.0,,
NEW YORK,KINGS,2017-24,FIRETOG,BASSO,DRUGS - ILLEGAL,"WC,TX,EO",D,42817.0,28.0,1.0,56.0,INSTALLED AND USED,56.0,,,,,547140.0,28000.0,21.0,,,,1.0,9.0,,
NEW YORK,KINGS,2017-25,FIRETOG,BASSO,DRUGS - ILLEGAL,"WC,TX,EO",D,42758.0,29.0,0.0,29.0,INSTALLED AND USED,115.0,,,,,547140.0,28000.0,21.0,,,,1.0,9.0,,
NEW YORK,KINGS,2017-26,FIRETOG,BASSO,DRUGS - ILLEGAL,"WC,TX,EO",D,42845.0,28.0,0.0,28.0,INSTALLED AND USED,28.0,,,,,547140.0,28000.0,21.0,,,,1.0,9.0,,
NEW YORK,KINGS,2017-27,HARRINGTON,GIBSON,LARCENY,WC,D,42817.0,28.0,4.0,140.0,INSTALLED AND USED,140.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-28,HARRINGTON,GIBSON,LARCENY,WC,D,42761.0,28.0,6.0,196.0,INSTALLED AND USED,196.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-29,HARRINGTON,GIBSON,LARCENY,WC,D,42817.0,28.0,2.0,84.0,INSTALLED AND USED,84.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-30,HARRINGTON,GIBSON,LARCENY,WC,D,42873.0,28.0,1.0,56.0,INSTALLED AND USED,56.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-31,HARRINGTON,GIBSON,LARCENY,WC,D,42656.0,28.0,13.0,392.0,INSTALLED AND USED,392.0,,,,,1493652.0,148000.0,20.0,,,,,,,
NEW YORK,KINGS,2017-32,HARRINGTON,GIBSON,LARCENY,WC,D,42901.0,28.0,4.0,140.0,INSTALLED AND USED,140.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-33,HARRINGTON,GIBSON,LARCENY,WC,D,42817.0,28.0,2.0,84.0,INSTALLED AND USED,84.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-34,HARRINGTON,GIBSON,LARCENY,WC,D,42845.0,28.0,1.0,56.0,INSTALLED AND USED,56.0,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-35,HARRINGTON,GIBSON,LARCENY,WC,D,42648.0,30.0,2.0,86.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-36,HARRINGTON,GIBSON,LARCENY,WC,D,42648.0,30.0,2.0,86.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-37,HARRINGTON,GIBSON,LARCENY,WC,D,42572.0,29.0,5.0,162.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-38,JEONG,GONZALEZ,BRIBERY,WC,D,42843.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,KINGS,2017-40,HARRINGTON,GIBSON,LARCENY,WC,D,42789.0,28.0,2.0,84.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,KINGS,2017-41,HARRINGTON,GIBSON,LARCENY,WC,D,42845.0,28.0,1.0,56.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
