State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating Intercepts,Total Cost ($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
NEVADA,CLARK,2013-158,SMITH,WOLFSON,NARCOTICS,"WC,EO",D,41507.0,30,0,30,INSTALLED AND USED,30.0,0.0,5.0,10.0,0.0,2000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-159,WIESE,WOLFSON,NARCOTICS,"WC,EO",D,41512.0,30,1,60,INSTALLED AND USED,59.0,7.0,202.0,415.0,20.0,67313.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-160,ISRAEL,WOLFSON,NARCOTICS,"WC,EO",D,41515.0,30,0,30,INSTALLED AND USED,30.0,120.0,67.0,3604.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-182,RELATED TO NO. 2013-182
NEVADA,CLARK,2013-161,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41522.0,30,0,30,INSTALLED AND USED,30.0,29.0,60.0,858.0,406.0,43870.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-162,ALLF,WOLFSON,NARCOTICS,"WC,EO",D,41523.0,30,0,30,INSTALLED AND USED,4.0,3.0,2.0,12.0,0.0,7248.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-163,ALLF,WOLFSON,NARCOTICS,"WC,EO",D,41526.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-164,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41527.0,30,0,30,INSTALLED AND USED,6.0,84.0,37.0,502.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-165,ALLF,WOLFSON,NARCOTICS,"WC,EO",D,41527.0,30,0,30,INSTALLED AND USED,30.0,263.0,87.0,7876.0,428.0,41360.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-166,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41533.0,30,0,30,INSTALLED AND USED,30.0,56.0,145.0,1668.0,140.0,21647.0,700.0,2.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-167,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41533.0,30,0,30,INSTALLED AND USED,30.0,3.0,24.0,96.0,29.0,21722.0,775.0,1.0,0.0,0.0,0.0,0.0,1.0,,
NEVADA,CLARK,2013-168,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41535.0,30,0,30,INSTALLED AND USED,30.0,5.0,36.0,154.0,75.0,21647.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-169,ALLF,WOLFSON,NARCOTICS,"WC,EO",D,41541.0,30,0,30,INSTALLED AND USED,30.0,2.0,35.0,75.0,3.0,4956.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-170,WILLIAMS,WOLFSON,NARCOTICS,"WC,EO",D,41543.0,30,0,30,INSTALLED AND USED,27.0,132.0,63.0,3560.0,259.0,37424.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-171,TAO,WOLFSON,NARCOTICS,"WC,EO",D,41549.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-172,ISRAEL,WOLFSON,NARCOTICS,WC,D,41557.0,30,1,60,INSTALLED AND USED,30.0,164.0,347.0,4928.0,1532.0,37649.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-173,ISRAEL,WOLFSON,NARCOTICS,"WC,EO",D,41558.0,30,0,30,INSTALLED AND USED,14.0,78.0,72.0,1087.0,46.0,20368.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-174,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41561.0,30,0,30,INSTALLED AND USED,30.0,43.0,100.0,1297.0,299.0,41360.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-175,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41564.0,30,0,30,INSTALLED AND USED,30.0,27.0,37.0,813.0,238.0,21647.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-176,ALLF,WOLFSON,NARCOTICS,"WC,EO",D,41569.0,30,0,30,INSTALLED AND USED,28.0,43.0,47.0,1205.0,513.0,38736.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-177,ISRAEL,WOLFSON,NARCOTICS,"WC,EO",D,41571.0,30,0,30,INSTALLED AND USED,30.0,43.0,104.0,1284.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-161,
NEVADA,CLARK,2013-178,ISRAEL,WOLFSON,NARCOTICS,"WC,EO",D,41571.0,30,0,30,INSTALLED AND USED,30.0,6.0,32.0,166.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-161,
NEVADA,CLARK,2013-179,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41571.0,30,0,30,INSTALLED AND USED,18.0,24.0,38.0,438.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-180,ALLF,WOLFSON,NARCOTICS,"WC,EO",D,41577.0,30,0,30,INSTALLED AND USED,30.0,107.0,76.0,3217.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-182,RELATED TO NO. 2013-182
NEVADA,CLARK,2013-181,ISRAEL,WOLFSON,NARCOTICS,"WC,EO",D,41590.0,30,0,30,INSTALLED AND USED,30.0,213.0,87.0,6403.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-182,RELATED TO NO. 2013-182
NEVADA,CLARK,2013-182,ISRAEL,WOLFSON,NARCOTICS,"WC,EO",D,41590.0,30,0,30,INSTALLED AND USED,30.0,263.0,79.0,7876.0,428.0,41360.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-183,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41591.0,30,0,30,INSTALLED AND USED,30.0,23.0,54.0,690.0,129.0,43870.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-184,WILLIAMS,WOLFSON,NARCOTICS,"WC,EO",D,41593.0,30,0,30,INSTALLED AND USED,20.0,4.0,20.0,77.0,3.0,19701.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-185,ISRAEL,WOLFSON,NARCOTICS,"WC,EO",D,41597.0,30,0,30,INSTALLED AND USED,30.0,10.0,45.0,303.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-161,
NEVADA,CLARK,2013-186,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41600.0,30,0,30,INSTALLED AND USED,7.0,0.0,0.0,0.0,0.0,4021.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEVADA,CLARK,2013-187,STURMAN,WOLFSON,NARCOTICS,"WC,EO",D,41600.0,30,0,30,INSTALLED AND USED,14.0,19.0,40.0,270.0,35.0,11174.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ATLANTIC,2013-1,DONIO,TAYLOR,MURDER,EO,O,41351.0,30,0,30,INSTALLED AND USED,17.0,11.0,10.0,192.0,30.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ATLANTIC,2013-2,DELURY,MCCLAIN,MURDER,"WC,WS",D,41437.0,30,6,210,INSTALLED AND USED,40.0,1564.0,73.0,62566.0,7421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-2,RELATED TO NO. 2013-2
NEW JERSEY,ATLANTIC,2013-3,DELURY,MCCLAIN,MURDER,"WC,WS","O,D",41437.0,30,6,210,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ATLANTIC,2013-4,DELURY,MCCLAIN,MURDER,"WC,WS","D,O",41437.0,30,6,210,INSTALLED AND USED,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ATLANTIC,2013-5,DELURY,MCCLAIN,MURDER,"WC,WS",D,41437.0,30,6,210,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ATLANTIC,2013-6,DELURY,MCCLAIN,MURDER,"WC,WS","D,O",41437.0,30,6,210,INSTALLED AND USED,8.0,12.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAMDEN,2013-1,NATAL,HOFFMAN,RACKETEERING,WC,R,41479.0,30,3,120,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAMDEN,2013-2,NATAL,HOFFMAN,RACKETEERING,WC,D,41499.0,30,2,90,INSTALLED AND USED,20.0,241.0,19.0,4827.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-2,RELATED TO NO. 2013-2
NEW JERSEY,CAMDEN,2013-3,NATAL,HOFFMAN,NARCOTICS,"WC,TX",D,41541.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAMDEN,2013-4,NATAL,HOFFMAN,NARCOTICS,WC,D,41544.0,30,0,30,INSTALLED AND USED,22.0,181.0,60.0,3972.0,937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-1,RELATED TO NO. 2012-1
NEW JERSEY,CAMDEN,2013-5,NATAL,HOFFMAN,RACKETEERING,WC,D,41556.0,30,0,30,INSTALLED AND USED,21.0,10.0,0.0,215.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-16
NEW JERSEY,CAMDEN,2013-6,NATAL,HOFFMAN,NARCOTICS,WC,D,41579.0,30,0,30,INSTALLED AND USED,19.0,115.0,299.0,2182.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAMDEN,2013-7,NATAL,SOUMILAS,MURDER,WS,O,41596.0,30,2,90,INSTALLED AND USED,10.0,1111.0,0.0,11108.0,457.0,20325.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,,
NEW JERSEY,CAMDEN,2013-8,NATAL,HOFFMAN,NARCOTICS,"WC,EO",D,41597.0,30,0,30,INSTALLED AND USED,1.0,10.0,1.0,10.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAPE MAY,2012-3,DONIO,TAYLOR,NARCOTICS,"WO,EO",O,40927.0,30,0,30,INSTALLED AND USED,50.0,148.0,256.0,7391.0,1101.0,83881.0,1500.0,24.0,0.0,0.0,0.0,0.0,3.0,,
NEW JERSEY,CAPE MAY,2012-4,DONIO,TAYLOR,NARCOTICS,"WO,EO",O,40927.0,30,0,30,INSTALLED AND USED,90.0,90.0,325.0,8076.0,7000.0,101999.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAPE MAY,2013-1,DONIO,TAYLOR,OTHER,EO,O,41351.0,30,0,30,INSTALLED AND USED,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAPE MAY,2013-2,DONIO,TAYLOR,MURDER,WO,O,41467.0,22,0,22,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAPE MAY,2013-3,DONIO,TAYLOR,MURDER,WO,O,41489.0,30,1,60,INSTALLED AND USED,20.0,1.0,1.0,29.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAPE MAY,2013-4,DONIO,TAYLOR,NARCOTICS,WC,D,41579.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CAPE MAY,2013-5,DONIO,TAYLOR,POSSESSION,EO,O,41611.0,30,0,30,INSTALLED AND USED,8.0,12.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CUMBERLAND,2013-1,MARSHALL,WEBB-MCRAE,FIREARMS,WS,O,41397.0,30,1,60,INSTALLED AND USED,11.0,19.0,18.0,208.0,49.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,CUMBERLAND,2013-2,MARSHALL,WEBB-MCRAE,OTHER,WS,O,41417.0,30,0,30,INSTALLED AND USED,60.0,238.0,305.0,14310.0,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-2,RELATED TO NO. 2013-2
NEW JERSEY,CUMBERLAND,2013-3,MARSHALL,WEBB-MCRAE,MURDER,WS,O,41494.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ESSEX,2013-1,VAZQUEZ,MURRAY,NARCOTICS,"WC,TX",D,41288.0,30,0,30,INSTALLED AND USED,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ESSEX,2013-2,VAZQUEZ,MURRAY,NARCOTICS,"WC,TX","D,O",41289.0,30,0,30,INSTALLED AND USED,20.0,192.0,182.0,3832.0,142.0,383718.0,42611.0,37.0,0.0,0.0,0.0,0.0,23.0,,
NEW JERSEY,ESSEX,2013-3,VAZQUEZ,MURRAY,NARCOTICS,WO,O,41352.0,30,0,30,INSTALLED AND USED,50.0,1.0,4.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ESSEX,2013-4,VAZQUEZ,MURRAY,ASSAULT,WO,O,41382.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ESSEX,2013-5,VAZQUEZ,MURRAY,ASSAULT,WO,O,41388.0,30,0,30,INSTALLED AND USED,20.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ESSEX,2013-6,VAZQUEZ,MURRAY,MURDER,WO,O,41444.0,30,0,30,INSTALLED AND USED,40.0,132.0,69.0,5271.0,2480.0,104687.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ESSEX,2013-7,VAZQUEZ,MURRAY,NARCOTICS,WO,O,41522.0,30,0,30,INSTALLED AND USED,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ESSEX,2013-8,VAZQUEZ,MURRAY,NARCOTICS,WO,D,41543.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,ESSEX,2013-9,VAZQUEZ,MURRAY,NARCOTICS,"WC,EO",D,41548.0,30,0,30,INSTALLED AND USED,1.0,2.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,GLOUCESTER,2012-3,MARSHALL,DALTON,MURDER,EO,O,40996.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,GLOUCESTER,2013-1,MARSHALL,DALTON,MURDER,WO,O,41388.0,30,5,180,INSTALLED AND USED,12.0,214.0,114.0,2567.0,260.0,14992.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,GLOUCESTER,2013-2,MARSHALL,DALTON,MURDER,WO,D,41418.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,GLOUCESTER,2013-3,MARSHALL,MCRAE,MURDER,WS,O,41494.0,30,0,30,INSTALLED AND USED,20.0,0.0,2.0,2.0,2.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-1,ISABELLA,GREGORY,THEFT,"WC,TX",D,41243.0,30,9,300,INSTALLED AND USED,7.0,461.0,573.0,3227.0,454.0,8823.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-2,ISABELLA,GREGORY,THEFT,"WC,TX",D,41276.0,30,0,30,INSTALLED AND USED,28.0,29.0,80.0,800.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-17,RELATED TO NO. 2013-17
NEW JERSEY,HUDSON,2013-3,ISABELLA,GREGORY,THEFT,"WC,TX",D,41276.0,30,3,120,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-4,ISABELLA,GREGORY,THEFT,"WC,TX",D,41283.0,30,7,240,INSTALLED AND USED,40.0,54.0,35.0,2176.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-1,RELATED TO NO. 2012-1
NEW JERSEY,HUDSON,2013-5,ISABELLA,GREGORY,THEFT,"WC,EO",D,41288.0,30,4,150,INSTALLED AND USED,15.0,417.0,0.0,6255.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-16
NEW JERSEY,HUDSON,2013-6,ISABELLA,GREGORY,THEFT,"WC,TX",D,41298.0,30,9,300,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-7,ISABELLA,GREGORY,THEFT,"WC,EO",D,41308.0,30,2,90,INSTALLED AND USED,1.0,16.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-8,ISABELLA,GREGORY,THEFT,"WC,EO",D,41308.0,30,3,120,INSTALLED AND USED,10.0,127.0,75.0,1267.0,73.0,15754.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-9,ISABELLA,GREGORY,THEFT,"WC,EO",D,41308.0,30,3,120,INSTALLED AND USED,39.0,4.0,10.0,165.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,
NEW JERSEY,HUDSON,2013-10,ISABELLA,GREGORY,THEFT,"WC,EO",D,41308.0,30,3,120,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-11,ISABELLA,GREGORY,THEFT,"WC,TX",D,41310.0,30,2,90,INSTALLED AND USED,30.0,110.0,159.0,3315.0,260.0,53985.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-12,ISABELLA,GREGORY,THEFT,"WC,EO",D,41330.0,30,0,30,INSTALLED AND USED,20.0,37.0,71.0,744.0,199.0,36141.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-13,ISABELLA,GREGORY,THEFT,EE,D,41337.0,30,0,30,INSTALLED AND USED,9.0,90.0,9.0,810.0,0.0,9200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-14,ISABELLA,GREGORY,THEFT,EE,D,41337.0,30,0,30,INSTALLED AND USED,17.0,28.0,12.0,468.0,109.0,13200.0,3000.0,10.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-15,ISABELLA,GREGORY,THEFT,"WC,EO",D,41343.0,30,0,30,INSTALLED AND USED,21.0,161.0,9.0,3379.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-2,RELATED TO NO. 2013-2
NEW JERSEY,HUDSON,2013-16,ISABELLA,GREGORY,THEFT,"WC,TX",D,41351.0,30,0,30,INSTALLED AND USED,21.0,26.0,8.0,547.0,76.0,13200.0,3000.0,7.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-17,ISABELLA,GREGORY,NARCOTICS,"WC,TX",D,41449.0,30,1,60,INSTALLED AND USED,16.0,158.0,75.0,2520.0,209.0,29000.0,1300.0,9.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-18,ISABELLA,GREGORY,NARCOTICS,"WC,TX",D,41458.0,30,1,60,INSTALLED AND USED,1.0,0.0,1.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,HUDSON,2013-19,ISABELLA,GREGORY,NARCOTICS,"WC,TX",D,41500.0,30,0,30,INSTALLED AND USED,124.0,154.0,491.0,19137.0,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-1,RELATED TO NO. 2013-1
NEW JERSEY,MERCER,2012-1,JIMENEZ,BOCCHINI,ROBBERY,EE,D,41004.0,20,0,20,INSTALLED AND USED,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MERCER,2013-1,JIMENEZ,BOCCHINI,MURDER,WO,A,41355.0,20,0,20,INSTALLED AND USED,4.0,28.0,33.0,113.0,5.0,3449.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MERCER,2013-2,JIMENEZ,BOCCHINI,MURDER,WO,O,41368.0,20,0,20,INSTALLED AND USED,20.0,25.0,35.0,500.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-17,RELATED TO NO. 2013-17
NEW JERSEY,MERCER,2013-3,JIMENEZ,BOCCHINI,MURDER,WC,D,41547.0,20,0,20,INSTALLED AND USED,125.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MIDDLESEX,2012-3,FRANCIS,KAPLAN,NARCOTICS,WC,R,41205.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MIDDLESEX,2012-4,FRANCIS,KAPLAN,NARCOTICS,WC,D,41233.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MIDDLESEX,2013-1,FRANCIS,CHIESA,NARCOTICS,"WC,EO",D,41079.0,30,1,60,INSTALLED AND USED,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MIDDLESEX,2013-2,FRANCIS,KAPLAN,NARCOTICS,WC,D,41252.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MONMOUTH,2012-12,LAWSON,GRAMICCIONI,RACKETEERING,WC,D,41164.0,30,2,90,INSTALLED AND USED,203.0,5.0,5.0,1000.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-2,
NEW JERSEY,MONMOUTH,2013-1,LAWSON,GRAMICCIONI,RACKETEERING,"WC,TX",D,41393.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MONMOUTH,2013-2,LAWSON,GRAMICCIONI,RACKETEERING,"WC,TX",D,41393.0,30,1,60,INSTALLED AND USED,12.0,4.0,19.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-2,RELATED TO NO. 2013-2
NEW JERSEY,MONMOUTH,2013-3,LAWSON,GRAMICCIONI,RACKETEERING,"WC,TX",D,41393.0,30,1,60,INSTALLED AND USED,40.0,529.0,243.0,21169.0,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-2,RELATED TO NO. 2013-2
NEW JERSEY,MONMOUTH,2013-4,LAWSON,GRAMICCIONI,RACKETEERING,"WC,TX",D,41393.0,30,1,60,INSTALLED AND USED,19.0,132.0,49.0,2503.0,841.0,576731.0,12983.0,30.0,0.0,0.0,0.0,0.0,5.0,,
NEW JERSEY,MONMOUTH,2013-5,LAWSON,GRAMICCIONI,RACKETEERING,"WC,TX",D,41393.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MONMOUTH,2013-6,LAWSON,GRAMICCIONI,RACKETEERING,"WC,TX",D,41393.0,30,1,60,INSTALLED AND USED,28.0,141.0,114.0,3940.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MONMOUTH,2013-7,LAWSON,GRAMICCIONI,RACKETEERING,"WC,TX",D,41614.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MORRIS,2012-1,MANAHAN,BIANCHI,NARCOTICS,"WC,TX",D,40987.0,30,0,30,INSTALLED AND USED,203.0,5.0,5.0,1000.0,NR,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MORRIS,2012-2,MANAHAN,BIANCHI,NARCOTICS,"WC,TX",D,40996.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW JERSEY,MORRIS,2012-3,MANAHAN,BIANCHI,NARCOTICS,"WC,TX",D,41002.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
