State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Result Related
MARYLAND,BALTIMORE CITY,2013-9,DOORY,BERNSTEIN,NARCOTICS,WC,D,41369.0,30,0,30,INSTALLED AND USED,43.0,94.0,166.0,4063.0,102.0,37950.0,3450.0,20.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-10,DOORY,BERNSTEIN,NARCOTICS,WC,D,41369.0,30,0,30,INSTALLED AND USED,51.0,40.0,22.0,2033.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-11,DOORY,BERNSTEIN,NARCOTICS,WC,D,41383.0,30,0,30,INSTALLED AND USED,16.0,8.0,9.0,121.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-12,PETERS,BERNSTEIN,NARCOTICS,WC,D,41485.0,30,1,60,INSTALLED AND USED,10.0,153.0,55.0,1528.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-13,PETERS,BERNSTEIN,NARCOTICS,WC,D,41485.0,30,0,30,INSTALLED AND USED,32.0,8.0,10.0,260.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-14,PETERS,BERNSTEIN,NARCOTICS,WC,D,41485.0,30,2,90,INSTALLED AND USED,27.0,18.0,8.0,487.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-15,HONG,BERNSTEIN,NARCOTICS,"WC,TX",D,41492.0,30,0,30,INSTALLED AND USED,42.0,78.0,18.0,3296.0,2420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-16,HONG,BERNSTEIN,NARCOTICS,"WC,TX",D,41492.0,30,0,30,INSTALLED AND USED,15.0,13.0,10.0,201.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-17,HONG,BERNSTEIN,NARCOTICS,"WC,TX",D,41516.0,30,2,90,INSTALLED AND USED,15.0,26.0,19.0,392.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-18,HONG,BERNSTEIN,NARCOTICS,"WC,TX",D,41516.0,30,2,90,INSTALLED AND USED,25.0,3.0,5.0,79.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-19,HONG,BERNSTEIN,NARCOTICS,"WC,TX",D,41523.0,30,0,30,INSTALLED AND USED,12.0,22.0,15.0,265.0,65.0,134257.0,48962.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-20,PETERS,BERNSTEIN,NARCOTICS,WC,D,41523.0,30,0,30,INSTALLED AND USED,53.0,77.0,21.0,4090.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,
MARYLAND,BALTIMORE CITY,2013-21,PETERS,BERNSTEIN,NARCOTICS,WC,D,41523.0,30,1,60,INSTALLED AND USED,30.0,54.0,57.0,1622.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,
MARYLAND,BALTIMORE CITY,2013-22,PETERS,BERNSTEIN,NARCOTICS,OM,O,41523.0,30,0,30,INSTALLED AND USED,7.0,111.0,18.0,780.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-23,PETERS,BERNSTEIN,NARCOTICS,WC,D,41523.0,30,0,30,INSTALLED AND USED,7.0,75.0,17.0,525.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-24,PETERS,BERNSTEIN,NARCOTICS,WC,D,41548.0,30,0,30,INSTALLED AND USED,53.0,98.0,27.0,5205.0,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,
MARYLAND,BALTIMORE CITY,2013-25,PETERS,BERNSTEIN,NARCOTICS,WC,D,41551.0,30,0,30,INSTALLED AND USED,6.0,1.0,1.0,6.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-26,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41555.0,30,0,30,INSTALLED AND USED,6.0,0.0,1.0,2.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-27,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41555.0,30,0,30,INSTALLED AND USED,58.0,113.0,103.0,6564.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-28,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41555.0,30,0,30,INSTALLED AND USED,1.0,121.0,8.0,121.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-29,HONG,BERNSTEIN,NARCOTICS,"WC,TX",D,41563.0,30,0,30,INSTALLED AND USED,31.0,79.0,18.0,2447.0,2229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,
MARYLAND,BALTIMORE CITY,2013-30,HONG,BERNSTEIN,NARCOTICS,"WC,TX",D,41563.0,30,0,30,INSTALLED AND USED,49.0,18.0,NR,868.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-31,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41565.0,30,0,30,INSTALLED AND USED,16.0,10.0,NR,163.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-32,PETERS,BERNSTEIN,NARCOTICS,WC,D,41570.0,30,0,30,INSTALLED AND USED,18.0,66.0,NR,1196.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-33,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41577.0,30,1,60,INSTALLED AND USED,7.0,60.0,NR,423.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-34,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41577.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-35,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41577.0,30,0,30,INSTALLED AND USED,8.0,253.0,NR,2023.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-36,HONG,BERNSTEIN,NARCOTICS,"WC,TX",D,41581.0,30,0,30,INSTALLED AND USED,8.0,31.0,NR,247.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-37,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41583.0,30,0,30,INSTALLED AND USED,8.0,2.0,NR,14.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-38,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41583.0,30,0,30,INSTALLED AND USED,25.0,2.0,NR,45.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-39,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41597.0,30,0,30,INSTALLED AND USED,25.0,17.0,NR,415.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-40,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41608.0,30,0,30,INSTALLED AND USED,54.0,96.0,76.0,5159.0,247.0,167320.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2013-41,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41614.0,30,0,30,INSTALLED AND USED,26.0,43.0,74.0,1122.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
MARYLAND,BALTIMORE CITY,2013-42,PETERS,BERNSTEIN,GAMBLING,WC,D,41628.0,30,0,30,INSTALLED AND USED,25.0,111.0,126.0,2774.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
MARYLAND,BALTIMORE CITY,2013-43,PETERS,EMBREY,NARCOTICS,WC,D,41628.0,30,0,30,INSTALLED AND USED,93.0,358.0,786.0,33282.0,6083.0,171647.0,8177.0,38.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-1,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41625.0,30,0,30,INSTALLED AND USED,21.0,50.0,102.0,1043.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-15
MARYLAND,BALTIMORE CITY,2014-2,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41641.0,30,0,30,INSTALLED AND USED,13.0,15.0,12.0,195.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-3,RELATED TO NO. 2013-3
MARYLAND,BALTIMORE CITY,2014-3,HOWARD,BERNSTEIN,NARCOTICS,"WC,TX",D,41652.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-4,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41795.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-5,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41795.0,30,1,60,INSTALLED AND USED,52.0,50.0,85.0,2587.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-14,RELATED TO NO. 2014-14
MARYLAND,BALTIMORE CITY,2014-6,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41795.0,30,0,30,INSTALLED AND USED,12.0,7.0,NR,79.0,NR,17912.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-7,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41813.0,30,1,60,INSTALLED AND USED,30.0,214.0,66.0,6411.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-14,RELATED TO NO. 2014-14
MARYLAND,BALTIMORE CITY,2014-8,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41813.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-9,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41831.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-10,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41831.0,30,0,30,INSTALLED AND USED,28.0,4.0,7.0,124.0,17.0,35790.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-12
MARYLAND,BALTIMORE CITY,2014-11,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41831.0,30,0,30,INSTALLED AND USED,20.0,19.0,8.0,377.0,NR,35145.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-12
MARYLAND,BALTIMORE CITY,2014-12,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41855.0,30,0,30,INSTALLED AND USED,21.0,357.0,30.0,7489.0,1513.0,1700.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-13,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41855.0,30,1,60,INSTALLED AND USED,18.0,401.0,208.0,7225.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-15
MARYLAND,BALTIMORE CITY,2014-14,RUBIN,BERNSTEIN,GAMBLING,"WC,TX",D,41865.0,30,4,150,INSTALLED AND USED,6.0,561.0,13.0,3367.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-15
MARYLAND,BALTIMORE CITY,2014-15,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41869.0,30,0,30,INSTALLED AND USED,12.0,4.0,23.0,44.0,NR,36200.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-12
MARYLAND,BALTIMORE CITY,2014-16,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41869.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-17,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41880.0,30,2,90,INSTALLED AND USED,11.0,210.0,100.0,2305.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-15
MARYLAND,BALTIMORE CITY,2014-18,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41880.0,30,0,30,INSTALLED AND USED,30.0,100.0,30.0,2997.0,826.0,645.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-19,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41880.0,30,0,30,INSTALLED AND USED,26.0,47.0,118.0,1234.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-3,RELATED TO NO. 2013-3
MARYLAND,BALTIMORE CITY,2014-20,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41880.0,30,0,30,INSTALLED AND USED,86.0,185.0,950.0,15947.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-3,RELATED TO NO. 2013-3
MARYLAND,BALTIMORE CITY,2014-21,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41900.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-22,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41900.0,30,0,30,INSTALLED AND USED,88.0,20.0,160.0,1803.0,230.0,77000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-23,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41900.0,30,0,30,INSTALLED AND USED,20.0,402.0,30.0,8039.0,1466.0,1700.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-24,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41901.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-25,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41908.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-26,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41920.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-27,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41929.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-28,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41929.0,30,0,30,INSTALLED AND USED,127.0,184.0,372.0,23378.0,373.0,94397.0,9067.0,6.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-29,FLETCHER-HILL,BERNSTEIN,NARCOTICS,"WC,TX",D,41929.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-30,RUBIN,BERNSTEIN,GAMBLING,"WC,TX",D,41942.0,30,1,60,INSTALLED AND USED,15.0,150.0,30.0,2252.0,137.0,1700.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-31,RUBIN,BERNSTEIN,GAMBLING,"WC,TX",D,41942.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-32,RUBIN,BERNSTEIN,GAMBLING,"WC,TX",D,41942.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-33,RUBIN,BERNSTEIN,KIDNAPPING,"WC,TX",D,41956.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-34,RUBIN,BERNSTEIN,KIDNAPPING,"WC,TX",D,41956.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-35,RUBIN,BERNSTEIN,KIDNAPPING,"WC,TX",D,41956.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-36,RUBIN,BERNSTEIN,KIDNAPPING,"WC,TX",D,41956.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,BALTIMORE CITY,2014-37,RUBIN,BERNSTEIN,GAMBLING,"WC,TX",D,41962.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,CECIL,2014-1,SEXTON,ROLLINS,NARCOTICS,"WC,TX",D,41827.0,30,1,60,INSTALLED AND USED,29.0,88.0,129.0,2544.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-15
MARYLAND,CECIL,2014-2,SEXTON,ROLLINS,NARCOTICS,"WC,TX",D,41827.0,30,0,30,INSTALLED AND USED,7.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,CECIL,2014-3,SEXTON,ROLLINS,NARCOTICS,"WC,TX",D,41855.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-1,EAVES,CASSILLY,NARCOTICS,WC,D,41660.0,30,1,60,INSTALLED AND USED,66.0,61.0,177.0,4021.0,435.0,38200.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-12
MARYLAND,HARFORD,2014-2,EAVES,CASSILLY,NARCOTICS,WC,D,41661.0,30,1,60,INSTALLED AND USED,13.0,109.0,30.0,1418.0,241.0,645.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-3,EAVES,CASSILLY,NARCOTICS,WC,D,41661.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-4,BOWEN,CASSILLY,NARCOTICS,WC,D,41871.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-5,BOWEN,CASSILLY,NARCOTICS,WC,D,41871.0,30,0,30,INSTALLED AND USED,5.0,563.0,30.0,2814.0,530.0,645.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-6,BOWEN,CASSILLY,NARCOTICS,WC,D,41871.0,30,1,60,INSTALLED AND USED,1.0,31.0,5.0,31.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-14,RELATED TO NO. 2014-14
MARYLAND,HARFORD,2014-7,BOWEN,CASSILLY,NARCOTICS,WC,D,41871.0,30,0,30,INSTALLED AND USED,12.0,12.0,1.0,139.0,NR,17911.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-8,BOWEN,CASSILLY,NARCOTICS,WC,D,41873.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-9,BOWEN,CASSILLY,NARCOTICS,WC,D,41878.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-10,BOWEN,CASSILLY,NARCOTICS,WC,D,41878.0,30,1,60,INSTALLED AND USED,25.0,13.0,52.0,330.0,79.0,36250.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-12
MARYLAND,HARFORD,2014-11,BOWEN,CASSILLY,NARCOTICS,WC,D,41886.0,30,1,60,INSTALLED AND USED,25.0,5.0,21.0,125.0,1.0,36250.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-12
MARYLAND,HARFORD,2014-12,BOWEN,CASSILLY,NARCOTICS,WC,D,41886.0,30,1,60,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-13,BOWEN,CASSILLY,NARCOTICS,WC,D,41888.0,30,1,60,INSTALLED AND USED,17.0,137.0,30.0,2336.0,454.0,1700.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-14,BOWEN,CASSILLY,NARCOTICS,WC,D,41892.0,30,1,60,INSTALLED AND USED,52.0,370.0,985.0,19225.0,2031.0,10329.0,4000.0,10.0,0.0,0.0,0.0,0.0,1.0,,
MARYLAND,HARFORD,2014-15,BOWEN,CASSILLY,NARCOTICS,WC,D,41897.0,30,1,60,INSTALLED AND USED,15.0,122.0,30.0,1835.0,273.0,1700.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-16,BOWEN,CASSILLY,NARCOTICS,WC,D,41904.0,30,0,30,INSTALLED AND USED,47.0,23.0,8.0,1098.0,449.0,1700.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-17,BOWEN,CASSILLY,NARCOTICS,WC,D,41904.0,30,0,30,INSTALLED AND USED,8.0,476.0,30.0,3809.0,764.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-18,BOWEN,CASSILLY,NARCOTICS,WC,D,41904.0,30,0,30,INSTALLED AND USED,19.0,206.0,30.0,3923.0,398.0,645.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-19,BOWEN,CASSILLY,NARCOTICS,WC,D,41907.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,HARFORD,2014-20,BOWEN,CASSILLY,NARCOTICS,WC,D,41912.0,30,0,30,INSTALLED AND USED,30.0,95.0,90.0,2841.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-3,RELATED TO NO. 2013-3
MARYLAND,HARFORD,2014-21,BOWEN,CASSILLY,NARCOTICS,WC,D,41912.0,30,0,30,INSTALLED AND USED,86.0,55.0,341.0,4763.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-3,RELATED TO NO. 2013-3
MARYLAND,HOWARD,2014-1,TUCKER,BROCCOLINO,NARCOTICS,WC,D,41787.0,30,0,30,INSTALLED AND USED,30.0,359.0,107.0,10760.0,524.0,36250.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-12
MARYLAND,HOWARD,2014-2,TUCKER,BROCCOLINO,NARCOTICS,WC,D,41787.0,30,0,30,INSTALLED AND USED,14.0,252.0,30.0,3524.0,652.0,654.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,MONTGOMERY,2014-1,DEBELIUS,MCCARTHY,MURDER,"WC,TX",D,41883.0,30,2,90,INSTALLED AND USED,90.0,147.0,489.0,13265.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-15
MARYLAND,PRINCE GEORGE'S,2014-1,WHALEN,ALSOBROOKS,NARCOTICS,WC,D,41682.0,30,0,30,INSTALLED AND USED,90.0,144.0,304.0,13000.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-15
