Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating  Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related,,
MASSACHUSETTS,2012-41,YOUNG,BLANCO,ROBBERY,WC,D,41101.0,30,0,30,INSTALLED AND USED,30.0,37.0,23.0,1097.0,1097.0,467871.0,265000.0,47.0,0.0,0.0,0.0,0.0,41.0,,,2012,41
MASSACHUSETTS,2012-42,TAURO,BROWN,NARCOTICS,"TX,WC",D,41143.0,30,0,30,INSTALLED AND USED,17.0,12.0,61.0,208.0,81.0,20542.0,1600.0,14.0,0.0,0.0,0.0,0.0,3.0,,,2012,42
MASSACHUSETTS,2012-43,WOODLOCK,BLANCO,NARCOTICS,"TX,WC",D,41166.0,30,0,30,INSTALLED AND USED,18.0,61.0,79.0,1104.0,362.0,21281.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-42,2012,43
MASSACHUSETTS,2012-44,TAURO,BLANCO,NARCOTICS,"TX,WC",D,41229.0,30,0,30,INSTALLED AND USED,18.0,87.0,20.0,1560.0,232.0,117522.0,25146.0,12.0,0.0,0.0,0.0,0.0,0.0,,,2012,44
MASSACHUSETTS,2013-7,STEARNS,HULSER,NARCOTICS,"WC,TX",D,41241.0,30,1,60,INSTALLED AND USED,47.0,109.0,45.0,5140.0,2165.0,63258.0,2400.0,11.0,0.0,0.0,0.0,0.0,0.0,,,2013,7
MASSACHUSETTS,2013-8,SARIS,HULSER,NARCOTICS,WC,D,41256.0,30,1,60,INSTALLED AND USED,60.0,48.0,154.0,2850.0,1349.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,,,2013,8
MASSACHUSETTS,2013-9,SARIS,O'BRIEN,NARCOTICS,"WC,TX",D,41264.0,30,2,90,INSTALLED AND USED,62.0,137.0,87.0,8487.0,2421.0,78989.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-7,2013,9
MASSACHUSETTS,2013-10,O'TOOLE,BLANCO,NARCOTICS,"WC,TX",D,41304.0,30,1,60,INSTALLED AND USED,50.0,73.0,20.0,3641.0,1430.0,52782.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-12,2013,10
MASSACHUSETTS,2013-11,SAYLOR,HULSER,NARCOTICS,"WC,TX",D,41306.0,30,0,30,INSTALLED AND USED,21.0,1.0,10.0,30.0,30.0,21262.0,3500.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2013,11
MASSACHUSETTS,2013-12,O'TOOLE,BLANCO,NARCOTICS,"TX,WC",D,41381.0,30,0,30,INSTALLED AND USED,30.0,62.0,20.0,1846.0,1008.0,26929.0,1700.0,15.0,0.0,0.0,0.0,0.0,0.0,,,2013,12
MASSACHUSETTS,2013-13,YOUNG,BLANCO,NARCOTICS,WC,D,41457.0,30,1,60,INSTALLED AND USED,59.0,169.0,275.0,9970.0,3384.0,55248.0,4500.0,4.0,0.0,0.0,0.0,0.0,0.0,,,2013,13
MASSACHUSETTS,2013-14,GORTON,BLANCO,NARCOTICS,WC,D,41457.0,30,3,120,INSTALLED AND USED,105.0,36.0,272.0,3761.0,1382.0,498984.0,11650.0,10.0,0.0,0.0,1.0,1.0,0.0,,,2013,14
MASSACHUSETTS,2013-15,WOODLOCK,O'BRIEN,NARCOTICS,"WC,TX",D,41491.0,30,0,30,INSTALLED AND USED,29.0,85.0,91.0,2468.0,1022.0,53098.0,2350.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2013,15
MASSACHUSETTS,2013-16,GORTON,BLANCO,NARCOTICS,WC,D,41493.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-14,RELATED TO NO. 2013-14,2013,16
MASSACHUSETTS,2013-17,GORTON,BLANCO,NARCOTICS,WC,D,41493.0,30,1,60,INSTALLED AND USED,60.0,16.0,100.0,984.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-14,RELATED TO NO. 2013-14,2013,17
MASSACHUSETTS,2013-18,GORTON,BLANCO,NARCOTICS,WC,D,41527.0,30,1,60,INSTALLED AND USED,60.0,24.0,102.0,1418.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-14,RELATED TO NO. 2013-14,2013,18
MASSACHUSETTS,2013-19,GORTON,BLANCO,NARCOTICS,WC,D,41569.0,30,0,30,INSTALLED AND USED,30.0,30.0,46.0,913.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-14,RELATED TO NO. 2013-14,2013,19
MASSACHUSETTS,2013-20,STEARNS,BLANCO,NARCOTICS,"TX,WC",D,41597.0,30,0,30,INSTALLED AND USED,10.0,42.0,61.0,421.0,216.0,18679.0,250.0,5.0,0.0,0.0,0.0,0.0,0.0,,,2013,20
MASSACHUSETTS,2014-1,CASPER,BLANCO,NARCOTICS,"WC,TX",D,41680.0,30,5,180,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
MASSACHUSETTS,2014-2,CASPER,BLANCO,$LAUNDERING,"WC,EE,EO",D,41698.0,30,4,150,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
MASSACHUSETTS,2014-3,CASPER,BLANCO,$LAUNDERING,"WC,WO,TX,EO",D,41698.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
MASSACHUSETTS,2014-4,CASPER,BLANCO,$LAUNDERING,"WC,WO,EO",D,41698.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
MASSACHUSETTS,2014-5,CASPER,BLANCO,$LAUNDERING,"WC,WO",D,41698.0,30,4,150,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
MASSACHUSETTS,2014-6,HILLMAN,BLANCO,NARCOTICS,"WC,TX",D,41708.0,30,0,30,INSTALLED AND USED,25.0,109.0,30.0,2736.0,964.0,27495.0,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
MASSACHUSETTS,2014-7,CASPER,BLANCO,NARCOTICS,"WC,TX,EO",D,41724.0,30,2,90,INSTALLED AND USED,63.0,115.0,255.0,7264.0,4507.0,79012.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
MASSACHUSETTS,2014-8,CASPER,O'BRIEN,NARCOTICS,WC,D,41740.0,30,0,30,INSTALLED AND USED,30.0,62.0,63.0,1871.0,286.0,27495.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,8
MASSACHUSETTS,2014-9,CASPER,BLANCO,NARCOTICS,"WC,TX",D,41768.0,30,0,30,INSTALLED AND USED,30.0,217.0,293.0,6497.0,4636.0,36239.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,9
MASSACHUSETTS,2014-10,CASPER,BLANCO,NARCOTICS,"WC,TX",D,41773.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10
MASSACHUSETTS,2014-11,CASPER,BLANCO,NARCOTICS,"WC,TX",D,41773.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,11
MASSACHUSETTS,2014-12,CASPER,O'BRIEN,NARCOTICS,"WC,TX",D,41788.0,30,0,30,INSTALLED AND USED,19.0,142.0,151.0,2702.0,1747.0,27495.0,1700.0,9.0,0.0,0.0,0.0,0.0,0.0,,,2014,12
MASSACHUSETTS,2014-13,CASPER,BLANCO,$LAUNDERING,EE,B,41841.0,30,4,150,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,13
MASSACHUSETTS,2014-14,CASPER,BLANCO,NARCOTICS,EE,D,41841.0,30,4,150,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,14
"MICHIGAN, EASTERN",2011-18,COHN,BLANCO,HUMAN\SEX TRAFFICKING,WC,D,40485.0,30,0,30,INSTALLED AND USED,30.0,40.0,71.0,1203.0,1.0,49780.0,1633.0,22.0,0.0,0.0,0.0,0.0,13.0,,,2011,18
"MICHIGAN, EASTERN",2011-19,COHN,BLANCO,HUMAN\SEX TRAFFICKING,WC,D,40485.0,30,2,90,INSTALLED AND USED,90.0,79.0,685.0,7080.0,300.0,166644.0,6283.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2011-18,2011,19
"MICHIGAN, EASTERN",2011-20,COHN,BLANCO,HUMAN\SEX TRAFFICKING,WC,D,40485.0,30,1,60,INSTALLED AND USED,35.0,213.0,281.0,7447.0,352.0,105058.0,101292.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2011-18,2011,20
"MICHIGAN, EASTERN",2011-21,"MURPHY, III.",BROWN,CONSPIRACY,WC,D,40680.0,30,0,30,INSTALLED AND USED,30.0,15.0,89.0,454.0,429.0,83680.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,21
"MICHIGAN, EASTERN",2014-1,"MURPHY, III.",BLANCO,NARCOTICS,WC,D,41571.0,30,2,90,INSTALLED AND USED,89.0,10.0,2.0,869.0,869.0,78681.0,1800.0,5.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
"MICHIGAN, WESTERN",2012-2,MALONEY,BLANCO,NARCOTICS,WC,D,40899.0,30,3,120,INSTALLED AND USED,120.0,26.0,98.0,3165.0,466.0,184429.0,757.0,5.0,0.0,0.0,0.0,0.0,3.0,,,2012,2
"MICHIGAN, WESTERN",2012-3,MALONEY,BROWN,NARCOTICS,WC,D,40955.0,30,0,30,INSTALLED AND USED,30.0,19.0,28.0,576.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-2,RELATED TO NO. 2012-2,2012,3
"MICHIGAN, WESTERN",2013-1,MALONEY,BLANCO,NARCOTICS,"WC,TX",D,41523.0,30,0,30,INSTALLED AND USED,25.0,229.0,73.0,5732.0,1771.0,39135.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-2,2013,1
"MICHIGAN, WESTERN",2013-2,MALONEY,BLANCO,NARCOTICS,"WC,TX",D,41544.0,30,0,30,INSTALLED AND USED,15.0,459.0,53.0,6879.0,2212.0,18630.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,,2013,2
"MICHIGAN, WESTERN",2014-1,MALONEY,O'BRIEN,NARCOTICS,WC,D,41752.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
"MICHIGAN, WESTERN",2014-2,MALONEY,BLANCO,NARCOTICS,WC,D,41768.0,30,0,30,INSTALLED AND USED,4.0,1.0,3.0,5.0,4.0,27064.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
"MICHIGAN, WESTERN",2014-3,MALONEY,BLANCO,NARCOTICS,WC,D,41774.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
"MICHIGAN, WESTERN",2014-4,MALONEY,O'BRIEN,NARCOTICS,WC,D,41788.0,30,0,30,INSTALLED AND USED,2.0,1.0,3.0,2.0,2.0,27005.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
"MICHIGAN, WESTERN",2014-5,MALONEY,O'BRIEN,NARCOTICS,WC,D,41792.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
"MICHIGAN, WESTERN",2014-6,NEFF,O'BRIEN,NARCOTICS,"WC,TX",D,41876.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
"MICHIGAN, WESTERN",2014-7,NEFF,O'BRIEN,NARCOTICS,"WC,TX",D,41876.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
"MICHIGAN, WESTERN",2014-8,JONKER,BLANCO,NARCOTICS,"WC,TX",D,41967.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,8
"MICHIGAN, WESTERN",2014-9,JONKER,BLANCO,NARCOTICS,"WC,TX",D,41967.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,9
MINNESOTA,2011-6,MONTGOMERY,BLANCO,NARCOTICS,WC,D,40729.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,6
MINNESOTA,2011-7,MONTGOMERY,BLANCO,NARCOTICS,WC,D,40753.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,7
MINNESOTA,2012-5,MONTGOMERY,BLANCO,NARCOTICS,WC,D,40892.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,5
MINNESOTA,2012-6,MONTGOMERY,BROWN,NARCOTICS,WC,D,40940.0,30,0,30,INSTALLED AND USED,29.0,8.0,5.0,235.0,202.0,26800.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,6
MINNESOTA,2012-7,MONTGOMERY,BLANCO,NARCOTICS,WC,D,40941.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,7
MINNESOTA,2012-8,MONTGOMERY,BLANCO,NARCOTICS,WC,D,40983.0,30,0,30,INSTALLED AND USED,11.0,19.0,5.0,206.0,65.0,17979.0,1900.0,10.0,0.0,0.0,0.0,0.0,10.0,,,2012,8
MINNESOTA,2012-9,MONTGOMERY,BLANCO,NARCOTICS,WC,D,40984.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,9
MINNESOTA,2012-10,KYLE,BLANCO,NARCOTICS,WC,D,41157.0,30,0,30,INSTALLED AND USED,10.0,0.0,NR,NR,NR,21151.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,10
MINNESOTA,2013-11,NELSON,BLANCO,NARCOTICS,"WC,TX",D,41458.0,30,1,60,INSTALLED AND USED,60.0,91.0,90.0,5451.0,1432.0,55538.0,3400.0,6.0,0.0,0.0,0.0,0.0,6.0,,,2013,11
MINNESOTA,2014-1,SCHILTZ,BLANCO,NARCOTICS,"WC,TX",D,41691.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
MINNESOTA,2014-2,SCHILTZ,BLANCO,NARCOTICS,"WC,TX",D,41691.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
MINNESOTA,2014-3,FRANK,O'BRIEN,NARCOTICS,WC,D,41754.0,30,0,30,INSTALLED AND USED,30.0,41.0,15.0,1217.0,408.0,26927.0,650.0,21.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
MINNESOTA,2014-4,FRANK,O'BRIEN,NARCOTICS,WC,D,41757.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
MINNESOTA,2014-5,ERICKSEN,CALDWELL,NARCOTICS,WC,D,41794.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
MINNESOTA,2014-6,ERICKSEN,BLANCO,NARCOTICS,WC,D,41801.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
MINNESOTA,2014-7,ERICKSEN,BLANCO,NARCOTICS,WC,D,41806.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
MINNESOTA,2014-8,ERICKSEN,O'BRIEN,NARCOTICS,"WC,TX",D,41817.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,8
MINNESOTA,2014-9,ERICKSEN,O'BRIEN,NARCOTICS,"WC,TX",D,41817.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,9
MINNESOTA,2014-10,NELSON,O'BRIEN,NARCOTICS,WC,D,41821.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10
MINNESOTA,2014-11,NELSON,O'NEIL,NARCOTICS,WC,D,41844.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,11
MINNESOTA,2014-12,MAGNUSON,BLANCO,NARCOTICS,WC,D,41866.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,12
MINNESOTA,2014-13,KYLE,O'BRIEN,NARCOTICS,"WC,TX",D,41943.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,13
MINNESOTA,2014-14,GENRICH,BITKOWER,FRAUD,WC,D,41949.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,14
MINNESOTA,2014-15,KYLE,O'BRIEN,NARCOTICS,"WC,TX",D,41987.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,15
"MISSISSIPPI, NORTHERN",2012-12,MILLS,BROWN,CORRUPTION,WC,N,41081.0,30,0,30,INSTALLED AND USED,30.0,88.0,72.0,2632.0,1.0,519794.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,12
"MISSISSIPPI, NORTHERN",2013-7,BIGGERS,O'BRIEN,NARCOTICS,"WC,TX",D,41565.0,30,0,30,INSTALLED AND USED,10.0,167.0,54.0,1669.0,1072.0,13070.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,7
"MISSISSIPPI, NORTHERN",2013-8,MILLS,O'BRIEN,NARCOTICS,"WC,TX",D,41569.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,8
"MISSISSIPPI, NORTHERN",2014-1,MILLS,BLANCO,NARCOTICS,"WC,TX",D,41771.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
"MISSISSIPPI, NORTHERN",2014-2,MILLS,BLANCO,NARCOTICS,"WC,TX",D,41803.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
"MISSISSIPPI, NORTHERN",2014-3,MILLS,O'BRIEN,NARCOTICS,"WC,TX",D,41827.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
"MISSISSIPPI, NORTHERN",2014-4,MILLS,BLANCO,NARCOTICS,WC,D,41843.0,30,1,60,INSTALLED AND USED,34.0,13.0,70.0,453.0,386.0,43186.0,2200.0,6.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
"MISSISSIPPI, NORTHERN",2014-5,MILLS,O'BRIEN,NARCOTICS,WC,D,41844.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
"MISSISSIPPI, SOUTHERN",2011-14,"JORDAN, III.",BLANCO,NARCOTICS,WC,D,40571.0,30,0,30,INSTALLED AND USED,30.0,57.0,58.0,1718.0,341.0,684602.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,14
"MISSISSIPPI, SOUTHERN",2011-15,"JORDAN, III.",BROWN,NARCOTICS,WC,D,40772.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,15
"MISSISSIPPI, SOUTHERN",2011-16,"JORDAN, III.",BROWN,NARCOTICS,WC,D,40802.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,16
"MISSISSIPPI, SOUTHERN",2011-17,"JORDAN, III.",BLANCO,NARCOTICS,WC,D,40851.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,17
"MISSISSIPPI, SOUTHERN",2012-11,GUIROLA,BLANCO,NARCOTICS,WC,N,41052.0,30,0,30,INSTALLED AND USED,30.0,66.0,14.0,1970.0,NR,266890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,11
"MISSISSIPPI, SOUTHERN",2012-12,WINGATE,BROWN,NARCOTICS,WC,D,41087.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,12
"MISSISSIPPI, SOUTHERN",2013-5,WINGATE,BLANCO,NARCOTICS,WC,D,41390.0,30,0,30,INSTALLED AND USED,29.0,243.0,144.0,7040.0,60.0,37268.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,5
"MISSISSIPPI, SOUTHERN",2014-1,REEVES,BLANCO,NARCOTICS,"WC,TX",D,41878.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
"MISSOURI, EASTERN",2011-29,AUTREY,BROWN,NARCOTICS,WC,D,40548.0,30,0,30,INSTALLED AND USED,30.0,16.0,12.0,469.0,61.0,26798.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2011,29
"MISSOURI, EASTERN",2011-30,AUTREY,BLANCO,NARCOTICS,WC,D,40571.0,30,0,30,INSTALLED AND USED,30.0,11.0,45.0,336.0,336.0,43388.0,1200.0,14.0,0.0,0.0,0.0,0.0,0.0,,,2011,30
"MISSOURI, EASTERN",2011-31,WEBBER,BLANCO,NARCOTICS,WC,D,40814.0,30,1,60,INSTALLED AND USED,60.0,1.0,16.0,82.0,33.0,237470.0,360.0,8.0,0.0,0.0,0.0,0.0,0.0,,,2011,31
"MISSOURI, EASTERN",2012-80,HAMILTON,BURETTA,NARCOTICS,WC,D,41232.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,80
"MISSOURI, EASTERN",2013-75,JACKSON,O'BRIEN,NARCOTICS,"WC,TX",D,41257.0,30,0,30,INSTALLED AND USED,30.0,121.0,53.0,3635.0,3128.0,42761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-77,2013,75
"MISSOURI, EASTERN",2013-76,FLEISSIG,O'BRIEN,NARCOTICS,"TX,WC",D,41338.0,30,0,30,INSTALLED AND USED,30.0,211.0,68.0,6337.0,890.0,39135.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-77,2013,76
"MISSOURI, EASTERN",2013-77,FLEISSIG,O'BRIEN,NARCOTICS,"WC,TX",D,41367.0,30,0,30,INSTALLED AND USED,30.0,6.0,62.0,191.0,191.0,37885.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2013,77
"MISSOURI, EASTERN",2013-78,JACKSON,O'BRIEN,NARCOTICS,"WC,EO",D,41410.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,78
"MISSOURI, EASTERN",2013-79,FLEISSIG,O'BRIEN,NARCOTICS,"TX,WC",D,41416.0,30,2,90,INSTALLED AND USED,90.0,17.0,59.0,1526.0,693.0,83088.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,79
"MISSOURI, EASTERN",2013-80,HAMILTON,O'BRIEN,NARCOTICS,"TX,WC",D,41438.0,30,0,30,INSTALLED AND USED,30.0,33.0,76.0,988.0,847.0,39127.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,80
"MISSOURI, EASTERN",2013-81,JACKSON,BLANCO,NARCOTICS,"TX,WC",D,41464.0,30,1,60,INSTALLED AND USED,60.0,41.0,188.0,2454.0,1637.0,24850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,81
"MISSOURI, EASTERN",2013-82,JACKSON,BLANCO,NARCOTICS,WC,D,41466.0,30,0,30,INSTALLED AND USED,30.0,0.0,3.0,7.0,7.0,14198.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,82
"MISSOURI, EASTERN",2013-83,JACKSON,BLANCO,NARCOTICS,"TX,WC",D,41467.0,30,0,30,INSTALLED AND USED,8.0,8.0,17.0,63.0,43.0,10561.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,83
"MISSOURI, EASTERN",2013-84,AUTREY,O'BRIEN,NARCOTICS,"TX,WC",D,41527.0,30,0,30,INSTALLED AND USED,30.0,45.0,44.0,1346.0,264.0,27446.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,84
