filename,Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-325,HITTNER,,NARCOTICS,"WC,TX",D,42276.0,30.0,1.0,60.0,INSTALLED AND USED,49.0,11.0,10,587,190,79011.0,4025.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-326,SALDANA,,NARCOTICS,WC,D,42325.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,30.0,10,391,18,25625.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-328,BENNETT,,NARCOTICS,"WC,TX",D,42321.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,34.0,13,519,2,17540.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-330,HUGHES,,NARCOTICS,WC,D,42306.0,30.0,1.0,60.0,INSTALLED AND USED,36.0,67.0,28,"2,420",274,43316.0,1250.0,4.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-334,CRANE,,NARCOTICS,"WC,TX",D,42342.0,30.0,0.0,30.0,INSTALLED AND USED,4.0,70.0,15,283,143,4099.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-335,HUGHES,,NARCOTICS,WC,D,42338.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,106.0,20,"1,061",196,4782.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-336,HUGHES,,NARCOTICS,TX,D,42278.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,454.0,112,"26,334","6,019",83927.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-338,SALDANA,,NARCOTICS,"WC,TX",D,42331.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,8.0,8,246,26,13633.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-423,SALDANA,O'BRIEN,CONSPIRACY,"WC,TX",D,42002.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-427,SALDANA,,NARCOTICS,"WC,TX",D,42321.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-434,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42321.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-437,CRANE,,NARCOTICS,WC,D,42073.0,30.0,0.0,30.0,NEVER INSTALLED,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-441,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42291.0,15.0,0.0,15.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-442,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42284.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-445,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42331.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-446,SALDANA,O'BRIEN,CONSPIRACY,"WC,TX",D,42272.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-447,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42200.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-448,SALDANA,O'BRIEN,CONSPIRACY,"WC,TX",D,42193.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-450,CRANE,,NARCOTICS,WC,D,42291.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-454,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42019.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-455,SALDANA,O'BRIEN,CONSPIRACY,"WC,TX",D,42244.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-457,LAKE,,NARCOTICS,WC,D,42060.0,30.0,0.0,30.0,NEVER INSTALLED,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-458,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42142.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-460,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42107.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-463,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42093.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2015-464,SALDANA,BLANCO,CONSPIRACY,"WC,TX",D,42048.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-257,SALDANA,,NARCOTICS,TX,D,42307.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,62.0,30,"3,629","1,265",42712.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-260,SALDANA,,NARCOTICS,WC,"D,R",42352.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,,,,,27360.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-261,LAKE,,NARCOTICS,TX,D,42348.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,308.0,27,"8,938","1,660",14936.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-264,GARCIA MARMOLEJO,,NARCOTICS,WC,D,42354.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,71.0,5,"2,059",252,26549.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-266,LAKE,,NARCOTICS,"WC,TX",D,42349.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,168.0,144,"4,884","1,137",28743.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-267,OLVERA,,NARCOTICS,"WC,TX",D,42353.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,,,,,25642.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-270,SALDANA,,NARCOTICS,WC,D,42355.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,26377.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-271,BENNETT,,NARCOTICS,WC,D,42314.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,109.0,553,"6,456",863,110914.0,7500.0,2.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-273,ALVAREZ,,NARCOTICS,TX,D,42383.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,0.0,0,0,0,15032.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-276,HARMON,,NARCOTICS,WC,D,42391.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,8.0,14,247,71,27716.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-278,BENNETT,,NARCOTICS,TX,D,42328.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,106.0,47,"6,195","2,018",130696.0,14200.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-279,ALVAREZ,BLANCO,DRUGS - ILLEGAL,"TX,EO",D,42404.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,152.0,14,"4,571","2,045",127195.0,2517.0,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-280,ROSENTHAL,,NARCOTICS,WC,D,42417.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,91.0,40,"2,645",239,27429.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-282,ALVAREZ,BLANCO,DRUGS - ILLEGAL,"TX,EO",D,42436.0,30.0,0.0,30.0,INSTALLED AND USED,12.0,299.0,19,"3,590","2,811",127195.0,2517.0,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-284,HANEN,,NARCOTICS,WC,D,42422.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,100.0,25,"2,926",605,36018.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-286,ALVAREZ,,NARCOTICS,WC,D,42422.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,26.0,58,759,87,26658.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-287,ALVAREZ,,NARCOTICS,TX,D,42422.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,17.0,11,507,213,17008.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-288,KAZEN,,NARCOTICS,"WC,TX",D,42423.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,1261.0,47,"36,572","1,324",40724.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-291,ROSENTHAL,O'BRIEN,NARCOTICS,WC,D,42424.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,268.0,67,"8,060","1,454",51958.0,5120.0,2.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-292,ALVAREZ,BLANCO,DRUGS - ILLEGAL,"TX,EO",D,42436.0,30.0,0.0,30.0,INSTALLED AND USED,17.0,212.0,53,"3,610","2,601",127786.0,2517.0,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-293,SALDANA,,NARCOTICS,WC,D,42283.0,30.0,2.0,90.0,INSTALLED AND USED,87.0,26.0,32,"2,326",219,79512.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-295,ALVAREZ,BLANCO,DRUGS - ILLEGAL,EO,D,42405.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,103.0,14,"6,204","5,860",127195.0,2517.0,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-297,ROSENTHAL,,NARCOTICS,TX,D,42398.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,,,,,149720.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-299,CRANE,,NARCOTICS,TX,D,42396.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,86.0,16,"5,030","1,295",42880.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-300,ALVAREZ,BLANCO,NARCOTICS,"TX,EO",D,42472.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,4.0,4,30,0,95243.0,3530.0,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-301,ALVAREZ,BLANCO,DRUGS - ILLEGAL,EO,D,42472.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,5.0,7,35,0,95243.0,3530.0,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-302,CRANE,,NARCOTICS,"WC,TX",D,42446.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,20.0,12,611,79,27716.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-305,MARMOLEJO,,NARCOTICS,"WC,TX",D,42482.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,114.0,17,"2,412",499,53907.0,1875.0,1.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-306,GILMORE,DOWNING,CONSPIRACY,"WC,TX",D,42480.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,,,,,103405.0,14217.0,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-307,SALDANA,,NARCOTICS,TX,D,42437.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,53.0,10,"3,121",893,93904.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-308,SALDANA,,NARCOTICS,"WC,TX",D,42481.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,65032.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-311,ALVAREZ,,NARCOTICS,TX,D,42488.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,16.0,23,485,150,114054.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-313,SALDANA,,NARCOTICS,TX,D,42492.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,292.0,59,"8,482","2,984",15032.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-315,ALVAREZ,BLANCO,DRUGS - ILLEGAL,WO,D,42528.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,341.0,18,"2,391",219,138651.0,51872.0,8.0,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-317,ELLISON,,NARCOTICS,WC,D,42501.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,35.0,28,"1,031",292,27763.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-318,CRANE,BLANCO,DRUGS - ILLEGAL,WO,D,42510.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,59.0,4,"1,779","1,421",,,5.0,,,,,,RELATED TO NO. 2016-315
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-320,HANKS,,NARCOTICS,"WC,TX",D,42537.0,30.0,0.0,30.0,INSTALLED AND USED,12.0,15.0,46,181,49,27716.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-322,KAZEN,,NARCOTICS,TX,D,42538.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,156.0,15,"2,498",412,12253.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-324,ELLISON,,NARCOTICS,WC,D,42286.0,30.0,4.0,150.0,INSTALLED AND USED,146.0,,,,,122322.0,7915.0,2.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-325,HINOJOSA,DOWNING,DRUGS - ILLEGAL,EO,D,42542.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,218.0,191,"6,557","1,198",42230.0,1013.0,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-327,BENNETT,,NARCOTICS,"WC,TX",D,42552.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,0.0,1,1,0,26724.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-329,HITTNER,,NARCOTICS,"WC,TX",D,42510.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,286.0,133,"16,589","2,847",236786.0,21400.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-330,OLVERA,,CONSPIRACY,WC,D,42551.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,208.0,79,"6,252",0,78329.0,4142.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-333,MARMOLEJO,,NARCOTICS,WC,D,42475.0,30.0,2.0,90.0,INSTALLED AND USED,87.0,0.0,0,0,0,79923.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-334,SALDANA,,NARCOTICS,TX,D,42509.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-333
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-335,SALDANA,O'BRIEN,DRUGS - ILLEGAL,WC,D,42613.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,205.0,,"5,960",319,22461.0,11076.0,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-336,HARMON,BLANCO,$LAUNDERING,"WC,TX",D,42621.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-337,ELLISON,,MURDER,WC,D,42703.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,156.0,16,"1,098",85,237962.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-338,HANEN,O'BRIEN,NARCOTICS,WC,D,42468.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-339,OLVERA,DOWNING,NARCOTICS,WC,D,42550.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-341,HANEN,BLANCO,NARCOTICS,WC,D,42423.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-342,OLVERA,O'BRIEN,NARCOTICS,WC,D,42429.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-345,HARMON,BLANCO,CONSPIRACY,"WC,TX",D,42639.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-346,HARMON,HULSER,CONSPIRACY,"WC,TX",D,42688.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-347,"HANKS, JR.",O'BRIEN,CONSPIRACY,"WC,TX",D,42474.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-352,SALDANA,O'BRIEN,CONSPIRACY,"WC,TX",D,42356.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-353,ROSENTHAL,HULSER,DRUGS - ILLEGAL,WC,D,42668.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-356,LAKE,O'BRIEN,DRUGS - PRESCRIPTION,WC,D,42601.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-357,HUGHES,BLANCO,CONSPIRACY,"WC,TX",D,42537.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-360,SALDANA,O'BRIEN,CONSPIRACY,"WC,TX",D,42348.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-361,KAREZ,~NA,DRUGS - ILLEGAL,WC,D,42424.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-366,HINOJOSA,DOWNING,DRUGS - ILLEGAL,WC,D,42429.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-368,ALVAREZ,O'BRIEN,CONSPIRACY,"WC,TX",D,42424.0,30.0,6.0,210.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-369,DANIELS,HULSER,DRUGS - PRESCRIPTION,,-99,42601.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-370,LAKE,O'BRIEN,DRUGS - PRESCRIPTION,"WC,TX",D,42601.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-373,SALDANA,O'BRIEN,NARCOTICS,WC,D,42340.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-376,SALDANA,O'BRIEN,CONSPIRACY,"WC,TX",D,42498.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-378,RAMOS,O'BRIEN,DRUGS - ILLEGAL,WC,D,42405.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, SOUTHERN",2016-382,SALDANA,BLANCO,NARCOTICS,EO,D,42443.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,
2016-sheet-0.csv,"TEXAS, WESTERN",2011-90,MOSES,BLANCO,NARCOTICS,WC,D,40520.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,104.0,163,"9,437",417,90265.0,5125.0,4.0,0.0,0.0,0.0,0.0,3.0,
2016-sheet-0.csv,"TEXAS, WESTERN",2013-84,JUNELL,,NARCOTICS,"WC,TX",D,41334.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,,,,,25963.0,643.0,14.0,0.0,0.0,0.0,0.0,14.0,
2016-sheet-0.csv,"TEXAS, WESTERN",2013-86,YEAKEL,O'BRIEN,NARCOTICS,WC,D,41341.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,12.0,10,379,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, WESTERN",2013-87,MOSES,O'BRIEN,NARCOTICS,WC,D,41387.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,0.0,0,0,0,141879.0,1095.0,,,,,,,
2016-sheet-0.csv,"TEXAS, WESTERN",2013-88,YEAKEL,,NARCOTICS,WC,D,41380.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,14.0,20,440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-86
2016-sheet-0.csv,"TEXAS, WESTERN",2013-89,MOSES,O'BRIEN,NARCOTICS,WC,D,41408.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,19.0,,394,52,141879.0,1095.0,,,,,,,RELATED TO NO. 2013-87
2016-sheet-0.csv,"TEXAS, WESTERN",2013-90,MOSES,O'BRIEN,NARCOTICS,WC,D,41424.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,143.0,,"8,636","1,233",,,,,,,,,RELATED TO NO. 2013-87
2016-sheet-0.csv,"TEXAS, WESTERN",2013-91,RODRIGUEZ,O'BRIEN,BRIBERY,WC,D,41505.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,999.0,"1,566","29,977",408,297559.0,2100.0,2.0,0.0,0.0,0.0,0.0,2.0,
2016-sheet-0.csv,"TEXAS, WESTERN",2014-119,MOSES,BLANCO,RACKETEERING,"WC,TX",D,41731.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,0.0,0,17,0,48749.0,1134.0,,,,,,,RELATED TO NO. 2014-122
2016-sheet-0.csv,"TEXAS, WESTERN",2014-121,MOSES,,NARCOTICS,"WC,TX",D,41759.0,30.0,0.0,30.0,INSTALLED AND USED,8.0,,,,,9404.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, WESTERN",2014-122,MOSES,BLANCO,RACKETEERING,"WC,TX",D,41731.0,30.0,1.0,60.0,INSTALLED AND USED,44.0,168.0,87,"7,426",451,98427.0,1134.0,10.0,,,,,,
2016-sheet-0.csv,"TEXAS, WESTERN",2014-123,MOSES,,NARCOTICS,WC,D,41754.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,30.0,151,872,391,28403.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, WESTERN",2014-125,EZRA,,NARCOTICS,"WC,TX",D,41724.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,70.0,266,"4,066","1,161",52124.0,1250.0,11.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, WESTERN",2014-127,MOSES,,NARCOTICS,"WC,TX",D,41771.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,,,,,28403.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, WESTERN",2014-130,MOSES,,NARCOTICS,"WC,TX",D,41794.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,,,,,26093.0,625.0,5.0,0.0,0.0,0.0,0.0,0.0,
2016-sheet-0.csv,"TEXAS, WESTERN",2014-131,CARDONE,,NARCOTICS,"WC,TX",D,41779.0,30.0,1.0,60.0,INSTALLED AND USED,47.0,59.0,36,"2,802",373,65554.0,3750.0,5.0,0.0,0.0,0.0,0.0,0.0,
