Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating  Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
MAINE,2014-12,WOODCOCK,O'BRIEN,NARCOTICS,WC,D,41893.0,30,0,30,INSTALLED AND USED,24.0,61.0,48.0,1475.0,226.0,31558.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-16
MAINE,2014-13,LEVY,O'BRIEN,CONSPIRACY,WC,D,41904.0,30,1,60,INSTALLED AND USED,60.0,192.0,115.0,11541.0,1789.0,165067.0,3969.0,58.0,1.0,0.0,0.0,0.0,21.0,,
MAINE,2014-14,LEVY,CALDWELL,NARCOTICS,"WC,TX",D,41904.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MAINE,2014-15,LEVY,BLANCO,CONSPIRACY,WC,D,41922.0,30,0,30,INSTALLED AND USED,30.0,21.0,32.0,633.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-13,RELATED TO NO. 2014-13
MAINE,2014-16,WOODCOCK,BLANCO,NARCOTICS,"WC,TX",D,41936.0,30,0,30,INSTALLED AND USED,28.0,152.0,57.0,4267.0,900.0,45870.0,2400.0,15.0,0.0,0.0,0.0,0.0,0.0,,
MAINE,2014-17,TORRESEN,O'BRIEN,CONSPIRACY,WC,D,41957.0,30,0,30,INSTALLED AND USED,30.0,7.0,26.0,201.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-13,RELATED TO NO. 2014-13
MAINE,2014-18,LEVY,O'BRIEN,CONSPIRACY,WC,D,41961.0,30,0,30,INSTALLED AND USED,30.0,71.0,105.0,2128.0,999.0,123061.0,2179.0,11.0,0.0,0.0,0.0,0.0,6.0,,
MAINE,2015-1,LEVY,O'BRIEN,CONSPIRACY,WC,D,41989.0,30,0,30,INSTALLED AND USED,27.0,37.0,48.0,998.0,257.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-18,RELATED TO NO. 2014-18
MAINE,2015-2,LEVY,O'BRIEN,NARCOTICS,"WC,TX",D,42130.0,30,0,30,INSTALLED AND USED,23.0,47.0,138.0,1075.0,412.0,31675.0,625.0,4.0,0.0,0.0,0.0,0.0,0.0,,
MAINE,2015-3,LEVY,O'BRIEN,NARCOTICS,"WC,TX",D,42130.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MAINE,2015-4,TORRESEN,O'BRIEN,NARCOTICS,"WC,TX",D,42143.0,30,0,30,INSTALLED AND USED,10.0,11.0,13.0,113.0,14.0,11703.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2015-2
MAINE,2015-5,TORRESEN,O'BRIEN,NARCOTICS,"WC,TX",D,42143.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MAINE,2015-6,SINGAL,O'BRIEN,NARCOTICS,"WC,TX",D,42156.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MAINE,2015-7,WOODCOCK,BITKOWER,NARCOTICS,"WC,TX",D,42158.0,30,0,30,INSTALLED AND USED,29.0,249.0,230.0,7208.0,2838.0,76791.0,2375.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MAINE,2015-8,WOODCOCK,BITKOWER,NARCOTICS,"WC,TX",D,42160.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MAINE,2015-9,WOODCOCK,O'BRIEN,NARCOTICS,"WC,TX",D,42165.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MAINE,2015-10,LEVY,SUH,NARCOTICS,"WC,TX",D,42340.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2010-32,TITUS,KEENEY,NARCOTICS,WC,D,40252.0,30,0,30,INSTALLED AND USED,30.0,16.0,141.0,465.0,465.0,53520.0,1474.0,6.0,1.0,0.0,1.0,0.0,6.0,,
MARYLAND,2010-33,TITUS,WEINSTEIN,MURDER,WC,D,40346.0,30,0,30,INSTALLED AND USED,5.0,98.0,10.0,492.0,62.0,756638.0,28718.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2010-34,BENNETT,SWARTZ,NARCOTICS,WC,D,40458.0,30,1,60,INSTALLED AND USED,60.0,5.0,0.0,309.0,309.0,721104.0,25129.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2011-33,LEGG,BROWN,NARCOTICS,WC,D,40555.0,30,6,210,INSTALLED AND USED,210.0,6.0,0.0,1175.0,1175.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-34,
MARYLAND,2011-34,LEGG,WEINSTEIN,NARCOTICS,WC,D,40577.0,30,0,30,INSTALLED AND USED,30.0,2.0,0.0,54.0,54.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-34,
MARYLAND,2011-35,"QUARLES, JR.",BLANCO,NARCOTICS,WC,D,40592.0,30,2,90,INSTALLED AND USED,90.0,3.0,0.0,253.0,253.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-34,
MARYLAND,2011-36,LEGG,BLANCO,NARCOTICS,WC,D,40613.0,30,0,30,INSTALLED AND USED,30.0,1.0,0.0,20.0,20.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-34,
MARYLAND,2011-37,LEGG,BLANCO,NARCOTICS,WC,D,40634.0,30,0,30,INSTALLED AND USED,30.0,2.0,0.0,63.0,63.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-34,
MARYLAND,2011-38,LEGG,BLANCO,NARCOTICS,WC,D,40688.0,30,2,90,INSTALLED AND USED,90.0,1.0,0.0,70.0,70.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-34,
MARYLAND,2011-39,LEGG,BROWN,NARCOTICS,WC,D,40697.0,30,2,90,INSTALLED AND USED,90.0,4.0,0.0,389.0,389.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-34,
MARYLAND,2012-29,MESSITTE,WEINSTEIN,NARCOTICS,"WC,TX",D,40920.0,30,0,30,INSTALLED AND USED,12.0,311.0,1620.0,3733.0,66.0,26560.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2012-30,CHASANOW,BROWN,NARCOTICS,WC,D,40932.0,30,1,60,INSTALLED AND USED,34.0,18.0,10.0,600.0,60.0,48818.0,4000.0,4.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2012-31,BLAKE,BLANCO,NARCOTICS,"WC,TX",D,40935.0,30,0,30,INSTALLED AND USED,25.0,48.0,41.0,1209.0,460.0,17860.0,1700.0,5.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2012-32,BLAKE,BLANCO,NARCOTICS,WC,D,41016.0,30,0,30,INSTALLED AND USED,15.0,48.0,23.0,720.0,91.0,22630.0,4000.0,12.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2012-33,TITUS,BLANCO,NARCOTICS,WC,D,41100.0,30,0,30,INSTALLED AND USED,29.0,8.0,34.0,243.0,0.0,28651.0,700.0,5.0,2.0,0.0,1.0,0.0,4.0,,
MARYLAND,2012-34,MOTZ,BLANCO,NARCOTICS,WC,D,41176.0,30,1,60,INSTALLED AND USED,47.0,122.0,206.0,5723.0,1735.0,60609.0,2235.0,1.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2012-35,MOTZ,BLANCO,NARCOTICS,TX,D,41187.0,30,0,30,INSTALLED AND USED,18.0,233.0,101.0,4193.0,1158.0,23001.0,645.0,13.0,1.0,0.0,2.0,0.0,11.0,,
MARYLAND,2012-36,MOTZ,BLANCO,NARCOTICS,WC,D,41201.0,30,0,30,INSTALLED AND USED,29.0,26.0,29.0,756.0,236.0,36663.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2012-37,"QUARLES, JR,",HULSER,NARCOTICS,WC,D,41218.0,30,0,30,INSTALLED AND USED,29.0,87.0,35.0,2522.0,1330.0,32977.0,1470.0,25.0,0.0,0.0,0.0,0.0,21.0,,
MARYLAND,2013-27,MOTZ,O'BRIEN,NARCOTICS,WC,D,41312.0,30,1,60,INSTALLED AND USED,60.0,133.0,196.0,7966.0,1937.0,75345.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2013-28,HOLLANDER,O'BRIEN,NARCOTICS,WC,D,41316.0,30,1,60,INSTALLED AND USED,60.0,5.0,23.0,316.0,0.0,69102.0,1950.0,2.0,0.0,0.0,0.0,0.0,1.0,,
MARYLAND,2013-29,TITUS,HULSER,CONSPIRACY,WC,D,41331.0,30,0,30,INSTALLED AND USED,30.0,16.0,33.0,487.0,249.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-33,RELATED TO NO. 2012-33
MARYLAND,2013-30,BLAKE,SWARTZ,NARCOTICS,WC,D,41340.0,30,1,60,INSTALLED AND USED,55.0,19.0,33.0,1019.0,1019.0,57554.0,1750.0,12.0,1.0,1.0,0.0,1.0,12.0,,
MARYLAND,2013-31,MOTZ,O'BRIEN,NARCOTICS,"WC,TX",D,41340.0,30,1,60,INSTALLED AND USED,48.0,321.0,187.0,15424.0,2449.0,61766.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2013-32,MOTZ,O'BRIEN,NARCOTICS,WC,D,41372.0,30,2,90,INSTALLED AND USED,87.0,107.0,1096.0,9308.0,579.0,75900.0,1380.0,2.0,0.0,0.0,0.0,0.0,2.0,,
MARYLAND,2013-33,HOLLANDER,O'BRIEN,NARCOTICS,WC,D,41382.0,30,0,30,INSTALLED AND USED,30.0,5.0,12.0,163.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-28,RELATED TO NO. 2013-28
MARYLAND,2013-34,"WILLIAMS, JR.",BLANCO,CONSPIRACY,WC,D,41396.0,30,0,30,INSTALLED AND USED,30.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-33,RELATED TO NO. 2012-33
MARYLAND,2013-35,BLAKE,BLANCO,CONSPIRACY,WC,D,41403.0,30,0,30,INSTALLED AND USED,30.0,28.0,55.0,841.0,841.0,28662.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-30
MARYLAND,2013-36,HOLLANDER,BLANCO,NARCOTICS,WC,D,41407.0,30,1,60,INSTALLED AND USED,60.0,16.0,52.0,971.0,404.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-28,RELATED TO NO. 2013-28
MARYLAND,2013-37,TITUS,O'BRIEN,CONSPIRACY,WC,D,41436.0,30,0,30,INSTALLED AND USED,30.0,7.0,11.0,205.0,118.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-33,RELATED TO NO. 2012-33
MARYLAND,2013-38,GRIMM,O'BRIEN,NARCOTICS,WC,D,41445.0,30,1,60,INSTALLED AND USED,60.0,0.0,0.0,0.0,0.0,92440.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2013-39,GRIMM,BLANCO,CONSPIRACY,WC,D,41527.0,30,0,30,INSTALLED AND USED,30.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-38,
MARYLAND,2013-40,GRIMM,O'BRIEN,CONSPIRACY,WC,D,41563.0,30,1,60,INSTALLED AND USED,60.0,0.0,5.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-38,
MARYLAND,2014-20,"RUSSELL, III.",BLANCO,NARCOTICS,WC,D,41586.0,30,1,60,INSTALLED AND USED,60.0,32.0,29.0,1945.0,1945.0,60216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2014-21,BLAKE,BLANCO,POSSESSION,WC,D,41614.0,30,0,30,INSTALLED AND USED,30.0,68.0,59.0,2040.0,1493.0,26322.0,4000.0,10.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2014-22,"RUSSELL, III.",O'BRIEN,NARCOTICS,WC,D,41652.0,30,0,30,INSTALLED AND USED,30.0,254.0,210.0,7633.0,1315.0,34085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2014-23,BLAKE,BLANCO,POSSESSION,WC,D,41667.0,30,1,60,INSTALLED AND USED,60.0,146.0,154.0,8750.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-21,RELATED TO NO. 2014-21
MARYLAND,2014-24,TITUS,O'BRIEN,CONSPIRACY,OM,O,41667.0,30,0,30,INSTALLED AND USED,30.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2014-25,BENNETT,O'BRIEN,NARCOTICS,"WC,TX",D,41744.0,30,0,30,INSTALLED AND USED,29.0,79.0,169.0,2291.0,16.0,27193.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2014-26,MESSITTE,O'BRIEN,NARCOTICS,"WC,TX",D,41817.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2014-27,MESSITTE,O'NEIL,CONSPIRACY,WC,D,41817.0,30,1,60,INSTALLED AND USED,60.0,137.0,34.0,8242.0,811.0,86526.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2014-28,BREDAR,BLANCO,CORRUPTION,WC,D,41866.0,30,2,90,INSTALLED AND USED,90.0,209.0,49.0,18810.0,689.0,180414.0,11600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2014-29,MESSITTE,BLANCO,NARCOTICS,"WC,TX",D,41928.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2015-1,MESSITTE,BLANCO,NARCOTICS,"WC,TX",D,41981.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2015-2,MESSITTE,BLANCO,NARCOTICS,WC,D,41981.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2015-3,MESSITTE,O'BRIEN,NARCOTICS,WC,D,42046.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2015-4,GRIMM,O'BRIEN,RACKETEERING,WC,D,42094.0,30,3,120,INSTALLED AND USED,118.0,20.0,40.0,2343.0,2310.0,164751.0,3600.0,14.0,0.0,0.0,0.0,1.0,0.0,,
MARYLAND,2015-5,HOLLANDER,BITKOWER,NARCOTICS,WC,D,42102.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2015-6,CHUANG,SUH,CONSPIRACY,"WC,TX",D,42117.0,30,0,30,INSTALLED AND USED,30.0,196.0,NR,5895.0,2029.0,176866.0,18843.0,7.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2015-7,CHUANG,SUH,CONSPIRACY,"WC,TX",D,42117.0,30,0,30,INSTALLED AND USED,30.0,103.0,NR,3083.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2015-6,RELATED TO NO. 2015-6
MARYLAND,2015-8,HOLLANDER,SUH,NARCOTICS,WC,D,42121.0,30,2,90,INSTALLED AND USED,90.0,112.0,153.0,10070.0,205.0,43079.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2015-4
MARYLAND,2015-9,HAZEL,BLANCO,CONSPIRACY,WC,D,42129.0,30,0,30,INSTALLED AND USED,15.0,0.0,NR,NR,NR,187726.0,14091.0,6.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2015-10,HAZEL,BLANCO,CONSPIRACY,WC,D,42129.0,30,1,60,INSTALLED AND USED,60.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2015-9,RELATED TO NO. 2015-9
MARYLAND,2015-11,GRIMM,O'BRIEN,NARCOTICS,EE,D,42135.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2015-4,RELATED TO NO. 2015-4
MARYLAND,2015-12,CHUANG,O'BRIEN,CONSPIRACY,"WC,TX",D,42150.0,30,0,30,INSTALLED AND USED,30.0,81.0,42.0,2420.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2015-6,RELATED TO NO. 2015-6
MARYLAND,2015-13,HAZEL,BLANCO,CONSPIRACY,WC,D,42174.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2015-9,RELATED TO NO. 2015-9
MARYLAND,2015-14,HOLLANDER,O'BRIEN,NARCOTICS,"WC,TX",D,42193.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MARYLAND,2015-15,CHUANG,SUH,CONSPIRACY,"WC,TX",D,42195.0,30,0,30,INSTALLED AND USED,25.0,41.0,21.0,1017.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2015-6,RELATED TO NO. 2015-6
MARYLAND,2015-16,HAZEL,BLANCO,CONSPIRACY,WC,D,42208.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2015-9,RELATED TO NO. 2015-9
MARYLAND,2015-17,HOLLANDER,O'BRIEN,NARCOTICS,WC,D,42223.0,30,0,30,INSTALLED AND USED,30.0,3.0,69.0,96.0,80.0,9047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2015-4
MARYLAND,2015-18,MOTZ,DOWNING,NARCOTICS,"WC,TX",D,42338.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2010-15,SARIS,SWARTZ,NARCOTICS,WC,D,40340.0,30,1,60,INSTALLED AND USED,60.0,30.0,27.0,1777.0,200.0,231155.0,1835.0,15.0,1.0,0.0,3.0,0.0,15.0,,
MASSACHUSETTS,2010-16,SARIS,BLANCO,NARCOTICS,WC,D,40394.0,30,1,60,INSTALLED AND USED,60.0,32.0,47.0,1893.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-15,RELATED TO NO. 2010-15
MASSACHUSETTS,2010-17,SARIS,BLANCO,NARCOTICS,WC,D,40431.0,30,0,30,INSTALLED AND USED,30.0,29.0,23.0,869.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-15,RELATED TO NO. 2010-15
MASSACHUSETTS,2010-18,SARIS,ANDRES,NARCOTICS,WC,D,40458.0,30,0,30,INSTALLED AND USED,30.0,0.0,2.0,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-15,RELATED TO NO. 2010-15
MASSACHUSETTS,2010-19,SARIS,BLANCO,NARCOTICS,WC,D,40487.0,30,0,30,INSTALLED AND USED,30.0,23.0,29.0,690.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-15,RELATED TO NO. 2010-15
MASSACHUSETTS,2010-20,SARIS,BLANCO,NARCOTICS,WC,D,40494.0,30,0,30,INSTALLED AND USED,30.0,7.0,8.0,201.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-15,RELATED TO NO. 2010-15
MASSACHUSETTS,2011-19,TAURO,SWARTZ,NARCOTICS,WC,D,40458.0,30,6,210,INSTALLED AND USED,210.0,7.0,204.0,1497.0,1180.0,394585.0,19470.0,33.0,1.0,0.0,0.0,0.0,30.0,,
MASSACHUSETTS,2011-20,O'TOOLE,BREUER,NARCOTICS,WC,D,40704.0,30,0,30,INSTALLED AND USED,30.0,23.0,27.0,703.0,589.0,44315.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2011-21,O'TOOLE,BLANCO,NARCOTICS,WC,D,40723.0,30,1,60,INSTALLED AND USED,33.0,34.0,45.0,1118.0,987.0,79572.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2011-22,O'TOOLE,BLANCO,NARCOTICS,WC,D,40750.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2011-23,O'TOOLE,BROWN,NARCOTICS,WC,D,40771.0,30,0,30,INSTALLED AND USED,19.0,64.0,24.0,1214.0,891.0,26798.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2011-24,YOUNG,BLANCO,NARCOTICS,WC,D,40830.0,30,1,60,INSTALLED AND USED,60.0,29.0,53.0,1737.0,1737.0,197925.0,8675.0,6.0,0.0,0.0,0.0,0.0,2.0,,
MASSACHUSETTS,2011-25,O'TOOLE,BROWN,NARCOTICS,WC,D,40857.0,30,0,30,INSTALLED AND USED,30.0,31.0,23.0,930.0,739.0,42205.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2012-45,O'TOOLE,BROWN,NARCOTICS,WC,D,41010.0,30,0,30,INSTALLED AND USED,18.0,51.0,23.0,919.0,459.0,37807.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2012-46,TAURO,BLANCO,NARCOTICS,WC,D,41038.0,30,0,30,INSTALLED AND USED,4.0,4.0,8.0,15.0,8.0,19747.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2012-48,TAURO,BLANCO,NARCOTICS,WC,D,41052.0,30,0,30,INSTALLED AND USED,13.0,23.0,50.0,301.0,277.0,20028.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2012-49,TAURO,BLANCO,NARCOTICS,WC,D,41072.0,30,0,30,INSTALLED AND USED,26.0,80.0,90.0,2073.0,2008.0,22028.0,3200.0,7.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2012-50,TAURO,WEINSTEIN,NARCOTICS,"WC,TX",D,41109.0,30,1,60,INSTALLED AND USED,60.0,196.0,469.0,11782.0,1190.0,78194.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2012-51,YOUNG,BLANCO,ROBBERY,WC,D,41121.0,30,1,60,INSTALLED AND USED,60.0,71.0,53.0,4232.0,2290.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2012-52,SARIS,BLANCO,NARCOTICS,WC,D,41129.0,30,0,30,INSTALLED AND USED,30.0,82.0,100.0,2445.0,2445.0,483389.0,251415.0,29.0,0.0,0.0,0.0,0.0,28.0,,
MASSACHUSETTS,2013-21,SARIS,BLANCO,NARCOTICS,WC,D,41177.0,30,2,90,INSTALLED AND USED,90.0,46.0,120.0,4102.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-52,RELATED TO NO. 2012-52
MASSACHUSETTS,2013-22,SARIS,BLANCO,EXTORTION,WC,D,41254.0,30,2,90,INSTALLED AND USED,90.0,62.0,180.0,5600.0,250.0,169169.0,3400.0,6.0,1.0,1.0,1.0,0.0,5.0,,
MASSACHUSETTS,2013-23,O'TOOLE,O'BRIEN,NARCOTICS,"WC,TX",D,41340.0,30,0,30,INSTALLED AND USED,30.0,15.0,10.0,460.0,174.0,26429.0,1200.0,15.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2013-24,STEARNS,O'BRIEN,CONSPIRACY,WC,D,41557.0,30,1,60,INSTALLED AND USED,52.0,13.0,26.0,693.0,693.0,63444.0,4735.0,4.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2013-47,TAURO,BLANCO,RACKETEERING,OO,"D,A",41043.0,30,8,270,INSTALLED AND USED,270.0,127.0,876.0,34404.0,34404.0,1152428.0,500000.0,11.0,0.0,4.0,4.0,0.0,0.0,,
MASSACHUSETTS,2014-15,STEARNS,BLANCO,CONSPIRACY,WC,D,41613.0,30,0,30,INSTALLED AND USED,30.0,7.0,9.0,201.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-24,RELATED TO NO. 2013-24
MASSACHUSETTS,2014-16,CASPER,O'BRIEN,NARCOTICS,WC,D,41675.0,30,1,60,INSTALLED AND USED,45.0,121.0,214.0,5446.0,3450.0,62909.0,2575.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2014-18,WOODLOCK,O'NEIL,CONSPIRACY,"WC,TX",D,41820.0,30,7,240,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2014-19,STEARNS,BLANCO,CONSPIRACY,WC,O,41872.0,30,1,60,INSTALLED AND USED,60.0,5878.0,1545.0,352694.0,8966.0,485469.0,95087.0,48.0,0.0,0.0,0.0,0.0,2.0,,
MASSACHUSETTS,2014-20,STEARNS,BLANCO,CONSPIRACY,WC,D,41956.0,30,0,30,INSTALLED AND USED,30.0,9.0,30.0,256.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-19,RELATED TO NO. 2014-19
MASSACHUSETTS,2015-1,STEARNS,BLANCO,RACKETEERING,"WC,TX",D,41872.0,30,6,210,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2015-2,SARIS,BLANCO,POSSESSION,"WC,TX",D,41885.0,30,6,210,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
