Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
MASSACHUSETTS,2016-133,GORTON,,NARCOTICS,"WC,TX",D,42409.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,464.0,74,"13,943","5,269",38560.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-141
MASSACHUSETTS,2016-134,SOROKIN,,NARCOTICS,"WC,TX",D,42426.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,17,114,49,17204.0,1700.0,16.0,0.0,0.0,2.0,0.0,6.0,,
MASSACHUSETTS,2016-135,SOROKIN,,NARCOTICS,"WC,TX",D,42391.0,30.0,1.0,60.0,INSTALLED AND USED,57.0,46.0,76,"2,668",570,56682.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-134
MASSACHUSETTS,2016-136,CASPER,,NARCOTICS,"WC,TX",D,42409.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,55575.0,1250.0,14.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2016-137,CASPER,,NARCOTICS,"WC,TX",D,42447.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,101.0,54,"3,034","1,090",28791.0,1700.0,10.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2016-138,MASTROIANNI,,NARCOTICS,"WC,TX",D,42474.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,30.0,30,912,254,28791.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-148
MASSACHUSETTS,2016-139,CASPER,,NARCOTICS,WC,D,42506.0,30.0,0.0,30.0,INSTALLED AND USED,8.0,0.0,0,1,0,8021.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-137
MASSACHUSETTS,2016-140,GORTON,,NARCOTICS,"WC,TX",D,42485.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,55.0,36,"1,677",341,28791.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-141
MASSACHUSETTS,2016-141,GORTON,,NARCOTICS,"WC,TX",D,42521.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,558.0,29,"2,791",892,27716.0,625.0,8.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2016-142,CASPER,,NARCOTICS,"WC,TX",D,42502.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,0.0,0,0,0,26838.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-136
MASSACHUSETTS,2016-143,MASTROIANNI,,NARCOTICS,"WC,TX",D,42500.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,24.0,60,722,73,28534.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-148
MASSACHUSETTS,2016-144,GORTON,,NARCOTICS,"WC,TX",D,42527.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,15.0,11,108,22,8694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-141
MASSACHUSETTS,2016-145,MASTROIANNI,,NARCOTICS,"WC,TX",D,42507.0,30.0,2.0,90.0,INSTALLED AND USED,86.0,44.0,60,"3,866","1,208",87273.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-148
MASSACHUSETTS,2016-146,HILLMAN,,NARCOTICS,"WC,TX",D,42576.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,162.0,25,"4,867",995,47538.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2016-147,MASTROIANNI,,NARCOTICS,WC,"D,R",42537.0,30.0,2.0,90.0,INSTALLED AND USED,74.0,60.0,167,"4,502","1,792",107908.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-148
MASSACHUSETTS,2016-148,MASTROIANNI,,NARCOTICS,"WC,TX",D,42619.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,0.0,0,0,0,16614.0,4000.0,20.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2016-149,HILLMAN,,NARCOTICS,"WC,TX",D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,192.0,20,"5,763","1,332",17491.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-151
MASSACHUSETTS,2016-150,HILLMAN,,NARCOTICS,TX,D,42664.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,39.0,30,"1,190",93,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-151,RELATED TO NO. 2016-151
MASSACHUSETTS,2016-151,HILLMAN,,NARCOTICS,"WC,TX",D,42557.0,30.0,3.0,120.0,INSTALLED AND USED,120.0,128.0,45,"15,435","2,039",133039.0,5350.0,1.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2017-22,GORTON,,KIDNAPPING,WC,D,42835.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,48.0,34,"1,447",0,213746.0,4840.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2017-23,HILLMAN,,NARCOTICS,"WC,TX",D,42828.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,204.0,203,"12,259","6,471",42124.0,3050.0,14.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2017-24,HILLMAN,,NARCOTICS,"WC,TX",D,42872.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,377.0,99,"11,312","1,641",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-23,RELATED TO NO. 2017-23
MASSACHUSETTS,2017-25,GORTON,,KIDNAPPING,WC,D,42887.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,44.0,48,"1,321",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-22,RELATED TO NO. 2017-22
MASSACHUSETTS,2017-26,YOUNG,,NARCOTICS,"WC,TX",D,42888.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,12.0,65,372,209,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-12,RELATED TO NO. 2017-12
MASSACHUSETTS,2017-27,SAYLOR IV,,NARCOTICS,WC,D,42901.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,79.0,62,"7,149",493,272854.0,9935.0,1.0,0.0,0.0,0.0,0.0,0.0,,
MASSACHUSETTS,2017-28,HILLMAN,HULSER,NARCOTICS,"WC,TX",D,42873.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
MASSACHUSETTS,2017-29,MASTROIANNI,~NA,FIREARMS,"WC,TX",D,43066.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
MASSACHUSETTS,2017-30,HILLMAN,,NARCOTICS,"WC,TX",D,42830.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
MASSACHUSETTS,2017-31,YOUNG,O'BRIEN,CONSPIRACY,"WC,TX",D,42508.0,30.0,9.0,300.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, EASTERN",2015-72,DRAIN,,NARCOTICS,WC,D,42136.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,0.0,0,0,0,27251.0,943.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"MICHIGAN, EASTERN",2016-70,COX,,NARCOTICS,WC,D,42516.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,9.0,15,130,56,13671.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MICHIGAN, EASTERN",2016-71,BERG,,CONSPIRACY,WC,D,42613.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,60.0,213,"1,817",650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-7,RELATED TO NO. 2017-7
"MICHIGAN, EASTERN",2016-72,COX,,NARCOTICS,WC,D,42647.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,10.0,13,328,69,24737.0,942.0,3.0,0.0,0.0,0.0,0.0,0.0,,
"MICHIGAN, EASTERN",2017-5,LAWSON,,NARCOTICS,"WC,TX",D,42725.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,20.0,60,615,71,28836.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MICHIGAN, EASTERN",2017-6,DRAIN,,CONSPIRACY,WC,D,42717.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,50.0,42,"3,005",152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-51,RELATED TO NO. 2016-51
"MICHIGAN, EASTERN",2017-7,BERG,,CONSPIRACY,WC,D,42613.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,26.0,131,"2,393",730,44801.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MICHIGAN, EASTERN",2017-8,BERG,,CONSPIRACY,WC,D,42804.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,8.0,37,261,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-7,RELATED TO NO. 2017-7
"MICHIGAN, EASTERN",2017-9,MICHELSON,,OTHER,WC,D,42825.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,26.0,59,781,50,45748.0,1900.0,8.0,0.0,5.0,0.0,0.0,0.0,,
"MICHIGAN, EASTERN",2017-10,BERG,,CONSPIRACY,WC,D,42845.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,12.0,49,370,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-7,RELATED TO NO. 2017-7
"MICHIGAN, EASTERN",2017-11,TARNOW,,NARCOTICS,WC,D,42872.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,0.0,0,0,0,53808.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MICHIGAN, EASTERN",2017-12,COX,HULSER,DRUGS - ILLEGAL,WC,D,42915.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, EASTERN",2017-13,COX,,DRUGS - ILLEGAL,"WC,TX",D,42902.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, EASTERN",2017-14,COX,,DRUGS - ILLEGAL,"WC,TX",D,42999.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, EASTERN",2017-15,COX,HULSER,DRUGS - ILLEGAL,WC,D,42892.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, EASTERN",2017-16,COX,,DRUGS - ILLEGAL,"WC,TX",D,42901.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, EASTERN",2017-17,COX,,DRUGS - ILLEGAL,"WC,TX",D,42810.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, EASTERN",2017-18,COX,DOWNING,DRUGS - ILLEGAL,WC,D,42753.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, EASTERN",2017-19,COX,,DRUGS - ILLEGAL,"WC,TX",D,42886.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2016-1,JONKER,,NARCOTICS,"WC,TX",D,42627.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,239.0,184,"7,174",707,29900.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MICHIGAN, WESTERN",2016-2,JONKER,,NARCOTICS,"WC,TX",D,42649.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,32.0,17,969,15,28200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MICHIGAN, WESTERN",2016-3,JONKER,,NARCOTICS,"WC,TX",D,42663.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,407.0,173,"11,825","1,061",30075.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MICHIGAN, WESTERN",2017-4,JONKER,SWARTZ,DRUGS - ILLEGAL,WC,D,42907.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2017-5,JONKER,,DRUGS - ILLEGAL,WC,D,42936.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2017-6,JONKER,,DRUGS - ILLEGAL,WC,D,42943.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2017-7,JONKER,HULSER,DRUGS - ILLEGAL,WC,D,42955.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2017-8,JONKER,HULSER,DRUGS - ILLEGAL,WC,D,42977.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2017-9,JONKER,HULSER,DRUGS - ILLEGAL,WC,D,42977.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2017-10,JONKER,SWARTZ,DRUGS - ILLEGAL,WC,D,42891.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2017-11,JONKER,DOWNING,DRUGS - ILLEGAL,"WC,TX",D,43042.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2017-12,JONKER,,DRUGS - ILLEGAL,"WC,TX",D,43004.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MICHIGAN, WESTERN",2017-13,JONKER,,DRUGS - ILLEGAL,"WC,TX",D,43004.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
MINNESOTA,2014-24,NELSON,,NARCOTICS,"WC,TX",D,41843.0,30.0,0.0,30.0,INSTALLED AND USED,26.0,0.0,0,0,0,27980.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MINNESOTA,2016-15,DOTY,,NARCOTICS,"WC,TX,EO",D,42674.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,95.0,130,"2,860",413,27695.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
MINNESOTA,2017-3,FRANK,,NARCOTICS,TX,D,42748.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-4,RELATED TO NO. 2017-4
MINNESOTA,2017-4,MONTGOMERY,,NARCOTICS,WC,D,42731.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,96.0,75,"2,132",423,21286.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2017-3
MINNESOTA,2017-5,MONTGOMERY,,NARCOTICS,WC,-99,42724.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,328.0,75,"9,857","2,415",45252.0,160.0,7.0,0.0,0.0,0.0,0.0,1.0,,
MINNESOTA,2017-6,TUNHEIM,DOWNING,DRUGS - ILLEGAL,WC,D,43052.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
MINNESOTA,2017-7,TUNHEIM,DOWNING,DRUGS - ILLEGAL,WC,D,43052.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
MINNESOTA,2017-8,FRANK,,CONSPIRACY,"WC,TX",D,43031.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
MINNESOTA,2017-9,MONTGOMERY,BLANCO,NARCOTICS,WC,D,42731.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
MINNESOTA,2017-10,SCHILTZ,,NARCOTICS,"WC,TX",D,42817.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
MINNESOTA,2017-11,MONTGOMERY,,NARCOTICS,"WC,TX",D,42724.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, NORTHERN",2016-15,DAVIDSON,,NARCOTICS,"WC,TX",D,42661.0,30.0,0.0,30.0,INSTALLED AND USED,25.0,272.0,146,"6,817",277,32917.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, NORTHERN",2017-2,BIGGERS,,NARCOTICS,"WC,TX",D,42758.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,231.0,95,"5,097",884,29074.0,1750.0,3.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, NORTHERN",2017-3,DAVIDSON,,NARCOTICS,"WC,TX",D,42872.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,163.0,47,"4,564",299,29918.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, NORTHERN",2017-4,DAVIDSON,,NARCOTICS,"WC,TX",D,42895.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,356.0,226,"32,064","11,841",74464.0,3750.0,6.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, NORTHERN",2017-5,DAVIDSON,~NA,DRUGS - ILLEGAL,"WC,TX",D,42895.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, NORTHERN",2017-6,DAVIDSON,,DRUGS - ILLEGAL,"WC,TX",D,42872.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2015-77,"JORDAN, III",,NARCOTICS,"WC,TX",D,42110.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,12.0,26,121,0,13445.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, SOUTHERN",2015-78,WINGATE,,NARCOTICS,"WC,TX","D,R",42195.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,139.0,125,"3,069",812,18850.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, SOUTHERN",2015-79,"JORDAN, III",,NARCOTICS,"WC,TX",D,42244.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,76.0,94,"2,214",381,1025.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, SOUTHERN",2015-80,WINGATE,,NARCOTICS,"WC,TX",D,42241.0,30.0,1.0,60.0,INSTALLED AND USED,57.0,37.0,146,"2,125",615,36125.0,2525.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, SOUTHERN",2015-81,"JORDAN, III",,NARCOTICS,"WC,TX",D,42263.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,0.0,9,23,0,27293.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, SOUTHERN",2015-82,REEVES,,NARCOTICS,"WC,TX",D,42296.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,41.0,39,950,157,28605.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, SOUTHERN",2016-65,"JORDAN, III",,NARCOTICS,WC,R,42656.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,6.0,8,186,24,177761.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, SOUTHERN",2016-66,"JORDAN, III",,NARCOTICS,WC,R,42677.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,2,90,10,178614.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-65
"MISSISSIPPI, SOUTHERN",2017-9,OZERDEN,,NARCOTICS,WC,R,42843.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,252.0,48,"7,578",862,132014.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSISSIPPI, SOUTHERN",2017-10,REEVES,,CONSPIRACY,WC,D,42912.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-11,STARRETT,DOWNING,DRUGS - ILLEGAL,"WC,TX",D,42836.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-12,STARRETT,DOWNING,DRUGS - ILLEGAL,"WC,TX",D,42836.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-13,"JORDAN, III",,DRUGS - ILLEGAL,"WC,TX",D,42866.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-14,"JORDAN, III",DOWNING,DRUGS - ILLEGAL,"WC,TX",D,43045.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-15,REEVES,HULSER,DRUGS - ILLEGAL,"WC,TX",D,42955.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-16,REEVES,,DRUGS - ILLEGAL,"WC,TX",D,43056.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-17,REEVES,,DRUGS - ILLEGAL,"WC,TX",D,42781.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-18,REEVES,,DRUGS - ILLEGAL,WC,D,43060.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-19,REEVES,BLANCO,DRUGS - ILLEGAL,WC,D,42654.0,30.0,3.0,120.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-20,LEE,HULSER,DRUGS - ILLEGAL,"WC,TX",D,42873.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-21,OZERDEN,,DRUGS - ILLEGAL,WC,D,42843.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-22,REEVES,HULSER,CONSPIRACY,"WC,TX",D,42992.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSISSIPPI, SOUTHERN",2017-23,LEE,BLANCO,DRUGS - ILLEGAL,WC,D,42814.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"MISSOURI, EASTERN",2012-89,FLESSIG,,NARCOTICS,WC,D,40967.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,3.0,21,50,40,16815.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,,
"MISSOURI, EASTERN",2012-90,WEBER,,NARCOTICS,WC,D,40991.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,9.0,110,556,334,0.0,0.0,25.0,1.0,40.0,25.0,0.0,25.0,,
"MISSOURI, EASTERN",2012-91,SIPPEL,,NARCOTICS,WC,D,41115.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,7.0,100,449,0,615.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-90
"MISSOURI, EASTERN",2015-115,WHITE,,NARCOTICS,WC,D,42026.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,11940.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2015-116,JACKSON,,NARCOTICS,WC,D,42047.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,11880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2015-115
"MISSOURI, EASTERN",2015-117,FLEISSIG,,NARCOTICS,WC,D,42321.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,28.0,11,858,43,34513.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2016-125,ROSS,,NARCOTICS,"WC,TX",D,42580.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,37.0,58,745,557,26160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2016-126,JACKSON,,NARCOTICS,"WC,TX",D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,12.0,11.0,22,132,127,5749.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2016-127,JACKSON,,NARCOTICS,WC,D,42621.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,17.0,43,521,203,25051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2016-128,REAGAN,,NARCOTICS,WC,D,42619.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,167.0,90,"5,038",574,27242.0,1700.0,7.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2016-129,JACKSON,,FRAUD,WC,D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,71.0,71,"2,156",0,13960.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2016-130,AUTREY,,FRAUD,WC,D,42681.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-129,RELATED TO NO. 2016-129
"MISSOURI, EASTERN",2017-13,PERRY,,NARCOTICS,"WC,TX",D,42732.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,15.0,97,944,835,53654.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2017-14,REAGAN,,NARCOTICS,"WC,TX",D,42767.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,13,96,83,15998.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2017-15,PERRY,DOWNING,$LAUNDERING,"WC,TX",D,42717.0,30.0,2.0,90.0,INSTALLED AND USED,73.0,140.0,,"10,249",,1096350.0,7425.0,,,,,,,,
"MISSOURI, EASTERN",2017-16,JACKSON,,NARCOTICS,"WC,TX",D,42776.0,30.0,0.0,30.0,INSTALLED AND USED,25.0,62.0,104,"1,551","1,464",18726.0,775.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2017-17,JACKSON,,NARCOTICS,"WC,TX",D,42783.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,22.0,14,668,155,38035.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"MISSOURI, EASTERN",2017-18,ROSS,,DRUGS - ILLEGAL,"WC,TX",D,42797.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,82.0,,"2,486",,1096350.0,7425.0,,,,,,,,
