State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-101,SONBERG,GONZALEZ,NARCOTICS,WC,D,42697.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,3.0,18,50,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-102,SONBERG,CLARK,NARCOTICS,WC,D,42593.0,30.0,4.0,300.0,INSTALLED AND USED,133.0,60.0,784,"7,988","1,307",,0.0,,,,,,,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-103,BIBEN,GONZALEZ,NARCOTICS,WC,D,42622.0,30.0,2.0,90.0,INSTALLED AND USED,92.0,60.0,301,"5,604",530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-104,BIBEN,GONZALEZ,NARCOTICS,WC,D,42654.0,30.0,1.0,60.0,INSTALLED AND USED,61.0,60.0,324,"3,716",184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-105,BIBEN,GONZALEZ,NARCOTICS,WC,D,42684.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,13.0,0,411,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-106,BIBEN,ROSENBERG,NARCOTICS,WC,D,42706.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,11.0,11,113,95,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-99,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-107,BIBEN,ROSENBERG,NARCOTICS,WC,D,42706.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-99,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-108,BIBEN,"VANCE, JR.",NARCOTICS,WC,D,42692.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,3.0,17,115,96,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-78,RELATED TO NO. 2016-78
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-109,BIBEN,"VANCE, JR.",NARCOTICS,WC,D,42718.0,30.0,0.0,30.0,INSTALLED AND USED,9.0,0.0,2,6,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-99,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-110,SONBERG,"VANCE, JR.",NARCOTICS,WC,D,42724.0,30.0,0.0,30.0,INSTALLED AND USED,4.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2016-111,WITTNER,"VANCE, JR.",NARCOTICS,OM,O,42419.0,30.0,0.0,30.0,INSTALLED AND USED,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,ONONDAGA,2016-1,MILLER,KADANOFF,NARCOTICS,,D,42186.0,30.0,7.0,240.0,INSTALLED AND USED,235.0,380.0,150,"89,531","21,502",1093550.0,341550.0,35.0,,0.0,0.0,0.0,20.0,,
NEW YORK,QUEENS,2011-438,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40605.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,21.0,12,441,23,4200.0,2100.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-439,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40605.0,30.0,1.0,60.0,INSTALLED AND USED,49.0,21.0,45,"1,036",288,9800.0,4900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-440,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40605.0,30.0,2.0,90.0,INSTALLED AND USED,77.0,33.0,266,"2,568","1,389",15400.0,7700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-441,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40632.0,30.0,1.0,60.0,INSTALLED AND USED,50.0,16.0,58,845,547,10000.0,5000.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-442,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40654.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,15.0,20,447,115,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-443,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40682.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,4.0,5,114,15,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-444,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40682.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,7.0,9,204,96,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-445,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40682.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,3.0,5,89,12,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-446,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40654.0,30.0,1.0,60.0,INSTALLED AND USED,28.0,26.0,18,736,83,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-447,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40710.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,4.0,5,117,22,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-448,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40654.0,30.0,2.0,90.0,INSTALLED AND USED,76.0,79.0,296,"6,012","4,889",15200.0,7600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-449,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40722.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,0.0,3,5,0,3200.0,1600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-450,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40682.0,30.0,1.0,60.0,INSTALLED AND USED,41.0,30.0,54,"1,255",781,8200.0,4100.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-451,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40654.0,30.0,3.0,120.0,INSTALLED AND USED,94.0,75.0,255,"7,084","5,569",18800.0,9400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-452,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40752.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,0.0,2,5,0,2600.0,1300.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-453,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40738.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,12.0,22,325,89,5400.0,2700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-454,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40738.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,4.0,10,115,36,5400.0,2700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-455,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40682.0,30.0,2.0,90.0,INSTALLED AND USED,86.0,25.0,33,"2,178",899,17200.0,8600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-456,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40757.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,6.0,3,45,0,1400.0,700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-457,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40654.0,30.0,3.0,120.0,INSTALLED AND USED,84.0,59.0,159,"4,993","3,056",16800.0,8400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-458,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40738.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,1.0,6,48,3,5400.0,2700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-459,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40765.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,8.0,12,254,29,5800.0,2900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-460,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40765.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,30.0,16,875,55,5800.0,2900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-461,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40765.0,30.0,1.0,60.0,INSTALLED AND USED,57.0,87.0,59,"4,986","2,877",11400.0,5700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-462,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40794.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,17.0,9,485,115,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-463,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40836.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,9.0,12,277,96,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-464,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40822.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,3.0,4,96,14,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-465,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40836.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,5.0,3,147,30,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-466,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40794.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,9.0,15,544,225,11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-467,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40822.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,7.0,13,199,23,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-468,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40822.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,4.0,11,225,78,11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-469,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40850.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,18.0,17,256,8,2800.0,1400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-470,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40850.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,5.0,26,71,16,2800.0,1400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-471,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40822.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,48.0,39,"2,698","2,655",11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-472,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40864.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,6.0,12,89,16,2800.0,1400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-473,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40864.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,5.0,11,75,22,2800.0,1400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-474,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40878.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,8.0,6,235,205,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-475,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40864.0,30.0,1.0,60.0,INSTALLED AND USED,42.0,17.0,25,735,489,8400.0,4200.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-476,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40892.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,8.0,4,125,17,2800.0,1400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-477,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40850.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,11.0,41,669,301,11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2011-478,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40864.0,30.0,1.0,60.0,INSTALLED AND USED,42.0,23.0,25,998,698,8400.0,4200.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-385,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40864.0,30.0,2.0,90.0,INSTALLED AND USED,70.0,65.0,45,"4,589","3,698",14000.0,7000.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-386,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40878.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,10.0,36,589,398,11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-387,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40892.0,30.0,1.0,60.0,INSTALLED AND USED,46.0,10.0,12,489,311,9200.0,4600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-388,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40864.0,30.0,2.0,90.0,INSTALLED AND USED,70.0,12.0,75,856,623,14000.0,7000.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-389,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40864.0,30.0,3.0,120.0,INSTALLED AND USED,98.0,5.0,23,557,247,19600.0,9800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-390,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40892.0,30.0,2.0,90.0,INSTALLED AND USED,70.0,6.0,22,489,325,14000.0,7000.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-391,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40934.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,16.0,12,458,298,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-392,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40941.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,15.0,9,325,125,4200.0,2100.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-393,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40941.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,5.0,9,125,75,4200.0,2100.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-394,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40941.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,15.0,12,325,215,4200.0,2100.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-395,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40948.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,26.0,25,366,199,2800.0,1400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-396,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40948.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,16.0,15,225,112,2800.0,1400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-397,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40948.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,31.0,39,445,287,2800.0,1400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-398,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40878.0,30.0,2.0,90.0,INSTALLED AND USED,84.0,8.0,12,687,503,16800.0,8400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-399,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40878.0,30.0,2.0,90.0,INSTALLED AND USED,84.0,94.0,258,"7,896","5,897",16800.0,8400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-400,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40864.0,30.0,4.0,150.0,INSTALLED AND USED,126.0,27.0,33,"3,458","2,589",25200.0,12600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-401,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40956.0,30.0,1.0,60.0,INSTALLED AND USED,34.0,58.0,56,"1,987","1,007",6800.0,3400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-402,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40962.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,44.0,55,"1,245",784,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-403,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40906.0,30.0,2.0,90.0,INSTALLED AND USED,84.0,30.0,55,"2,568","1,004",16800.0,8400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-404,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40962.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,33.0,29,945,774,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-405,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40941.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,15.0,36,847,688,11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-406,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40962.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,26.0,22,745,448,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-407,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40962.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,23.0,15,644,325,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-408,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40962.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,71.0,168,"2,006",988,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-409,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40934.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,27.0,21,"1,547",987,11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-410,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40920.0,30.0,3.0,120.0,INSTALLED AND USED,98.0,122.0,145,"11,985","9,784",19600.0,9800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-411,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40990.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,5.0,33,145,93,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-412,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40983.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,0.0,7,35,22,11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-413,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40976.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,69.0,68,"3,879","1,978",11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-414,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40878.0,30.0,4.0,150.0,INSTALLED AND USED,140.0,75.0,458,"10,586","8,956",28000.0,14000.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-415,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41004.0,16.0,1.0,46.0,INSTALLED AND USED,44.0,55.0,148,"2,458","1,887",8800.0,4400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-416,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41018.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,31.0,45,877,654,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-417,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41004.0,16.0,1.0,46.0,INSTALLED AND USED,44.0,40.0,198,"1,789","1,008",8800.0,4400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-418,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41018.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,20.0,22,587,125,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-419,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41018.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,8.0,13,225,198,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-420,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41018.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,28.0,26,789,487,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-421,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41018.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,28.0,25,789,445,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-422,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41018.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,24.0,17,689,547,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-423,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41032.0,16.0,0.0,16.0,INSTALLED AND USED,16.0,14.0,17,235,198,3200.0,1600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-424,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41018.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,12.0,19,348,89,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-425,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41018.0,30.0,3.0,120.0,INSTALLED AND USED,112.0,427.0,458,"47,896","43,789",22400.0,11200.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-426,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41046.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,40.0,35,"1,147",987,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-427,KNOPF,BROWN,NARCOTICS,"WC,TX",D,40990.0,30.0,2.0,90.0,INSTALLED AND USED,84.0,104.0,256,"8,759","6,698",16800.0,8400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-428,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41046.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,44.0,36,"1,254",894,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-429,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41032.0,16.0,1.0,46.0,INSTALLED AND USED,46.0,121.0,125,"5,589","3,898",9200.0,4600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-430,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41088.0,14.0,0.0,14.0,INSTALLED AND USED,14.0,25.0,11,354,178,2800.0,1400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-431,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41046.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,43.0,47,"2,458","1,005",11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-432,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41025.0,30.0,3.0,120.0,INSTALLED AND USED,112.0,713.0,458,"79,856","77,589",22400.0,11200.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-433,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41046.0,30.0,2.0,90.0,INSTALLED AND USED,84.0,70.0,89,"5,894","4,897",16800.0,8400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-434,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41025.0,30.0,3.0,120.0,INSTALLED AND USED,112.0,495.0,358,"55,456","49,986",22400.0,11200.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-435,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41018.0,30.0,5.0,180.0,INSTALLED AND USED,166.0,240.0,469,"39,856","36,368",33200.0,16600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-436,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41186.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,16.0,47,457,258,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-437,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41152.0,8.0,2.0,68.0,INSTALLED AND USED,68.0,170.0,154,"11,578","10,879",13600.0,6800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-438,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41102.0,30.0,3.0,120.0,INSTALLED AND USED,112.0,130.0,287,"14,587","12,987",22400.0,11200.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2012-439,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41243.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,341.0,89,"7,859","5,879",4600.0,2300.0,15.0,0.0,0.0,0.0,0.0,15.0,,
